id,area_index,area,time,time_end,time_stayed
18667,7,common,35107,35302,180
18667,8,poster area,35303,35319,15
18667,9,common,35320,35342,21
18667,10,sub convention b,35343,37928,2585
18667,11,common,37929,38408,472
18667,12,poster area,38409,38437,26
18667,13,common,38438,38461,22
18667,14,toilet 1,38462,38678,216
18667,15,common,38679,38793,105
18667,16,south stairway (1st floor),38794,38810,15
18667,17,south stairway (2nd floor),38811,38834,22
18667,18,common,38835,38864,26
18667,19,rest area,38865,39087,221
18667,20,common,39088,39141,50
18667,21,south stairway (2nd floor),39142,39164,21
18667,22,south stairway (1st floor),39165,39194,28
18667,23,common,39195,39372,168
18667,24,main convention,39373,41586,2209
18667,25,common,41587,41622,33
18667,26,service counter,41623,41631,8
18667,27,common,41632,41705,67
18667,28,south stairway (1st floor),41706,41724,17
18667,29,south stairway (2nd floor),41725,41749,23
18667,30,common,41750,41823,64
18667,31,toilet 3,41824,42078,254
18667,32,common,42079,42153,65
18667,33,south stairway (2nd floor),42154,42170,15
18667,34,south stairway (1st floor),42171,42194,22
18667,35,common,42195,42275,71
18667,36,main convention,42276,43202,920
18667,37,common,43203,43239,35
18667,38,service counter,43240,43251,11
18667,39,common,43252,43281,28
18667,40,exit 17-0,43282,43342,60
18671,0,entrance 0-2,33650,33658,8
18671,1,common,33659,33666,7
18671,2,reception,33667,33858,191
18671,3,common,33859,33921,55
18671,4,south stairway (1st floor),33922,33929,7
18671,5,common,33930,33986,50
18671,6,service counter,33987,34148,161
18671,7,common,34149,34164,14
18671,8,exhibition hall,34165,36184,2015
18671,9,common,36185,36255,61
18671,10,poster area,36256,36277,19
18671,11,common,36278,36307,26
18671,12,sub convention b,36308,39958,3645
18671,13,common,39959,39986,25
18671,14,poster area,39987,40005,17
18671,15,common,40006,40045,35
18671,16,south stairway (1st floor),40046,40061,14
18671,17,south stairway (2nd floor),40062,40084,21
18671,18,common,40085,40155,61
18671,19,toilet 3,40156,40567,410
18671,20,common,40568,40640,63
18671,21,south stairway (2nd floor),40641,40657,15
18671,22,south stairway (1st floor),40658,40682,23
18671,23,common,40683,40713,27
18671,24,exit 15-0,40714,40774,60
18672,0,entrance 4-0,32030,32038,8
18672,1,common,32039,32054,15
18672,2,reception,32055,32218,163
18672,3,common,32219,32299,73
18672,4,poster area,32300,32309,9
18672,5,common,32310,32317,7
18672,6,toilet 1,32318,32358,39
18672,7,common,32359,32622,250
18672,8,exhibition hall,32623,32775,142
18672,9,common,32776,32902,120
18672,10,main convention,32903,37941,5025
18672,11,common,37942,38143,186
18672,12,poster area,38144,38173,27
18672,13,common,38174,38232,54
18672,14,sub convention a,38233,40780,2546
18672,15,common,40781,40818,36
18672,16,poster area,40819,40847,27
18672,17,common,40848,41516,659
18672,18,exit 5-0,41517,41577,60
18676,0,entrance 2-0,33090,33098,8
18676,1,common,33099,33123,22
18676,2,reception,33124,33378,254
18676,3,common,33379,33457,70
18676,4,poster area,33458,34208,750
18676,5,common,34209,34222,13
18676,6,sub convention b,34223,40257,6031
18676,7,common,40258,40278,19
18676,8,poster area,40279,40296,16
18676,9,common,40297,40355,52
18676,10,south stairway (1st floor),40356,40371,14
18676,11,south stairway (2nd floor),40372,40394,21
18676,12,common,40395,40459,56
18676,13,toilet 3,40460,40528,68
18676,14,common,40529,40594,57
18676,15,south stairway (2nd floor),40595,40610,14
18676,16,south stairway (1st floor),40611,40633,21
18676,17,common,40634,40663,26
18676,18,exit 15-0,40664,40724,60
18678,0,entrance 7-0,30970,30978,8
18678,1,common,30979,31006,24
18678,2,room 2,31007,32472,1464
18678,3,common,32473,32546,72
18678,4,poster area,32547,33357,809
18678,5,common,33358,33364,6
18678,6,poster area,33365,33381,15
18678,7,common,33382,33391,9
18678,8,toilet 1,33392,33598,206
18678,9,common,33599,33673,67
18678,10,room 2,33674,37078,3404
18678,11,common,37079,37199,103
18678,12,exit 19-15,37200,37260,60
18679,0,entrance 0-2,38770,38777,7
18679,1,common,38778,38806,25
18679,2,reception,38807,38998,191
18679,3,common,38999,39588,581
18679,4,poster area,39589,39607,17
18679,5,common,39608,39618,10
18679,6,toilet 1,39619,39776,156
18679,7,common,39777,39932,136
18679,8,main convention,39933,41272,1327
18679,9,common,41273,41287,13
18679,10,service counter,41288,41418,130
18679,11,common,41419,41448,26
18679,12,exhibition hall,41449,43086,1635
18679,13,common,43087,43109,20
18679,14,exit 15-0,43110,43170,60
18680,0,entrance 2-0,33640,33647,7
18680,1,common,33648,33655,7
18680,2,reception,33656,33868,212
18680,3,common,33869,33983,99
18680,4,service counter,33984,34068,83
18680,5,common,34069,34088,17
18680,6,exhibition hall,34089,34259,165
18680,7,common,34260,34396,126
18680,8,poster area,34397,34412,14
18680,9,common,34413,34433,19
18680,10,sub convention b,34434,40249,5812
18680,11,common,40250,40259,9
18680,12,poster area,40260,40277,16
18680,13,common,40278,41185,903
18680,14,toilet 1,41186,41306,119
18680,15,common,41307,41489,166
18680,16,exit 17-0,41490,41550,60
18684,0,entrance 4-0,32080,32088,8
18684,1,common,32089,32101,12
18684,2,reception,32102,32498,396
18684,3,common,32499,32509,10
18684,4,reception,32510,32545,35
18684,5,common,32546,32921,359
18684,6,main convention,32922,37829,4896
18684,7,common,37830,37877,43
18684,8,exhibition hall,37878,39042,1163
18684,9,common,39043,39093,46
18684,10,main convention,39094,41561,2462
18684,11,common,41562,41706,128
18684,12,exit 5-0,41707,41767,60
18686,0,entrance 7-0,31540,31548,8
18686,1,common,31549,31584,32
18686,2,room 2,31585,32445,859
18686,3,common,32446,32545,95
18686,4,poster area,32546,32552,6
18686,5,common,32553,32647,82
18686,6,main convention,32648,37904,5247
18686,7,common,37905,37961,49
18686,8,north stairway (1st floor),37962,37977,14
18686,9,north stairway (2nd floor),37978,38000,21
18686,10,common,38001,38021,18
18686,11,toilet 3,38022,38217,194
18686,12,common,38218,38238,18
18686,13,north stairway (2nd floor),38239,38254,14
18686,14,north stairway (1st floor),38255,38277,21
18686,15,common,38278,38293,14
18686,16,poster area,38294,38309,14
18686,17,common,38310,38322,12
18686,18,sub convention a,38323,40845,2519
18686,19,common,40846,40902,54
18686,20,poster area,40903,40930,26
18686,21,common,40931,40995,61
18686,22,room 2,40996,41046,49
18686,23,common,41047,41097,48
18686,24,poster area,41098,41110,12
18686,25,common,41111,41187,73
18686,26,poster area,41188,41628,440
18686,27,common,41629,41707,68
18686,28,exit 19-15,41708,41768,60
18689,0,entrance 2-0,27070,27078,8
18689,1,common,27079,27099,18
18689,2,reception,27100,27106,6
18689,3,common,27107,27141,30
18689,4,south stairway (1st floor),27142,27157,14
18689,5,south stairway (2nd floor),27158,27180,21
18689,6,common,27181,27236,48
18689,7,room 6,27237,28798,1560
18689,8,common,28799,28852,47
18689,9,south stairway (2nd floor),28853,28868,14
18689,10,south stairway (1st floor),28869,28891,21
18689,11,common,28892,41412,12512
18689,12,reception,41413,41420,7
18689,13,common,41421,41461,36
18689,14,south stairway (1st floor),41462,41480,17
18689,15,south stairway (2nd floor),41481,41511,29
18689,16,common,41512,41581,62
18689,17,room 6,41582,43207,1623
18689,18,common,43208,43231,21
18689,19,toilet 3,43232,43328,96
18689,20,common,43329,43397,60
18689,21,south stairway (2nd floor),43398,43414,15
18689,22,south stairway (1st floor),43415,43438,22
18689,23,common,43439,44988,1534
18689,24,exit 15-0,44989,45049,60
18692,0,entrance 2-0,31870,31879,9
18692,1,common,31880,31906,24
18692,2,reception,31907,32218,311
18692,3,common,32219,32419,198
18692,4,poster area,32420,32868,448
18692,5,common,32869,33036,152
18692,6,main convention,33037,34594,1555
18692,7,common,34595,34730,118
18692,8,poster area,34731,34753,20
18692,9,common,34754,34769,14
18692,10,sub convention b,34770,35444,672
18692,11,common,35445,35453,8
18692,12,poster area,35454,35475,19
18692,13,common,35476,35573,85
18692,14,exit 15-0,35574,35634,60
18695,0,entrance 4-0,30770,30778,8
18695,1,common,30779,30786,7
18695,2,reception,30787,31288,501
18695,3,common,31289,31300,11
18695,4,reception,31301,31342,41
18695,5,common,31343,31373,27
18695,6,poster area,31374,31387,12
18695,7,common,31388,31413,23
18695,8,toilet 1,31414,31588,174
18695,9,common,31589,31604,14
18695,10,poster area,31605,31613,8
18695,11,common,31614,31710,85
18695,12,exhibition hall,31711,34755,3041
18695,13,common,34756,34797,36
18695,14,south stairway (1st floor),34798,34813,14
18695,15,south stairway (2nd floor),34814,34836,21
18695,16,common,34837,34864,24
18695,17,rest area,34865,37463,2590
18695,18,common,37464,37540,66
18695,19,toilet 3,37541,37687,145
18695,20,common,37688,37757,60
18695,21,south stairway (2nd floor),37758,37773,14
18695,22,south stairway (1st floor),37774,37796,21
18695,23,common,37797,37842,40
18695,24,exhibition hall,37843,40135,2281
18695,25,common,40136,40170,30
18695,26,main convention,40171,41502,1312
18695,27,common,41503,41683,162
18695,28,poster area,41684,41692,8
18695,29,common,41693,41714,20
18695,30,toilet 1,41715,41840,124
18695,31,common,41841,41849,8
18695,32,poster area,41850,41863,12
18695,33,common,41864,42213,347
18695,34,poster area,42214,42227,12
18695,35,common,42228,42235,7
18695,36,poster area,42236,42242,6
18695,37,common,42243,42355,97
18695,38,main convention,42356,42989,632
18695,39,common,42990,43119,112
18695,40,poster area,43120,43133,12
18695,41,common,43134,43140,6
18695,42,toilet 1,43141,43178,37
18695,43,common,43179,43290,97
18695,44,exit 15-0,43291,43351,60
18701,0,entrance 2-0,32050,32060,10
18701,1,common,32061,32095,32
18701,2,reception,32096,32368,272
18701,3,common,32369,32416,43
18701,4,poster area,32417,32432,14
18701,5,common,32433,32484,48
18701,6,toilet 1,32485,32618,133
18701,7,common,32619,32962,324
18701,8,main convention,32963,38039,5068
18701,9,common,38040,38353,297
18701,10,poster area,38354,38382,26
18701,11,common,38383,38418,34
18701,12,sub convention a,38419,40509,2088
18701,13,common,40510,40580,65
18701,14,poster area,40581,40590,9
18701,15,common,40591,40724,117
18701,16,main convention,40725,41786,1053
18701,17,common,41787,41842,51
18701,18,toilet 2,41843,42166,322
18701,19,common,42167,42197,27
18701,20,main convention,42198,43098,890
18701,21,common,43099,43128,28
18701,22,service counter,43129,43138,9
18701,23,common,43139,43183,41
18701,24,exit 15-0,43184,43244,60
18704,0,entrance 4-0,31420,31427,7
18704,1,common,31428,31447,18
18704,2,reception,31448,31848,400
18704,3,common,31849,31979,116
18704,4,exhibition hall,31980,35089,3104
18704,5,common,35090,35190,90
18704,6,poster area,35191,35206,14
18704,7,common,35207,35237,28
18704,8,sub convention b,35238,38010,2769
18704,9,common,38011,38020,9
18704,10,poster area,38021,38035,13
18704,11,common,38036,38046,10
18704,12,toilet 1,38047,38258,211
18704,13,common,38259,38789,519
18704,14,south stairway (1st floor),38790,38805,14
18704,15,south stairway (2nd floor),38806,38828,21
18704,16,common,38829,38856,24
18704,17,rest area,38857,41011,2150
18704,18,common,41012,41042,27
18704,19,south stairway (2nd floor),41043,41061,17
18704,20,south stairway (1st floor),41062,41086,23
18704,21,common,41087,41123,33
18704,22,exit 15-0,41124,41184,60
18707,0,entrance 2-0,30810,30819,9
18707,1,common,30820,30829,9
18707,2,reception,30830,31018,188
18707,3,common,31019,31029,10
18707,4,reception,31030,31060,30
18707,5,common,31061,31123,55
18707,6,poster area,31124,32425,1299
18707,7,common,32426,32832,392
18707,8,service counter,32833,32850,16
18707,9,common,32851,32888,33
18707,10,main convention,32889,38080,5174
18707,11,common,38081,38370,275
18707,12,poster area,38371,38402,29
18707,13,common,38403,38474,68
18707,14,sub convention a,38475,40878,2402
18707,15,common,40879,40900,20
18707,16,poster area,40901,40915,14
18707,17,common,40916,40943,26
18707,18,toilet 1,40944,41327,382
18707,19,common,41328,42208,859
18707,20,main convention,42209,43045,832
18707,21,common,43046,43147,91
18707,22,south stairway (1st floor),43148,43163,14
18707,23,south stairway (2nd floor),43164,43186,21
18707,24,common,43187,43258,62
18707,25,toilet 3,43259,43419,159
18707,26,common,43420,43489,60
18707,27,south stairway (2nd floor),43490,43505,14
18707,28,south stairway (1st floor),43506,43528,21
18707,29,common,43529,43573,39
18707,30,exit 5-0,43574,43634,60
18708,0,entrance 0-2,31680,31688,8
18708,1,common,31689,31696,7
18708,2,reception,31697,31828,131
18708,3,common,31829,32509,660
18708,4,main convention,32510,38058,5531
18708,5,common,38059,38358,285
18708,6,poster area,38359,38388,27
18708,7,common,38389,38460,68
18708,8,sub convention a,38461,40949,2487
18708,9,common,40950,40985,35
18708,10,poster area,40986,41318,331
18708,11,common,41319,41337,18
18708,12,toilet 1,41338,41400,61
18708,13,common,41401,41669,259
18708,14,south stairway (1st floor),41670,41687,16
18708,15,south stairway (2nd floor),41688,41712,23
18708,16,common,41713,41743,27
18708,17,rest area,41744,42741,996
18708,18,common,42742,42785,40
18708,19,south stairway (2nd floor),42786,42804,17
18708,20,south stairway (1st floor),42805,42831,25
18708,21,common,42832,42889,52
18708,22,exit 17-0,42890,42950,60
18714,0,entrance 4-0,30720,30729,9
18714,1,common,30730,30738,8
18714,2,reception,30739,31208,469
18714,3,common,31209,31222,13
18714,4,reception,31223,31262,39
18714,5,common,31263,31289,24
18714,6,poster area,31290,31303,12
18714,7,common,31304,31338,31
18714,8,toilet 1,31339,31538,199
18714,9,common,31539,31659,107
18714,10,exhibition hall,31660,32543,873
18714,11,common,32544,32709,160
18714,12,main convention,32710,34967,2254
18714,13,common,34968,35108,125
18714,14,poster area,35109,35117,8
18714,15,common,35118,35156,35
18714,16,sub convention b,35157,37716,2557
18714,17,common,37717,37778,59
18714,18,poster area,37779,37803,22
18714,19,common,37804,37958,140
18714,20,room 3,37959,38498,537
18714,21,common,38499,38528,26
18714,22,toilet 2,38529,38608,79
18714,23,common,38609,38670,55
18714,24,service counter,38671,38685,13
18714,25,common,38686,38708,20
18714,26,exhibition hall,38709,39079,365
18714,27,common,39080,39144,60
18714,28,main convention,39145,41331,2184
18714,29,common,41332,41487,139
18714,30,poster area,41488,41528,40
18714,31,common,41529,41568,37
18714,32,poster area,41569,41698,128
18714,33,common,41699,41748,46
18714,34,poster area,41749,41756,7
18714,35,common,41757,41901,131
18714,36,main convention,41902,43056,1150
18714,37,common,43057,43202,128
18714,38,exit 5-0,43203,43263,60
18715,0,entrance 2-0,32390,32398,8
18715,1,common,32399,32426,25
18715,2,reception,32427,32838,411
18715,3,common,32839,33025,168
18715,4,main convention,33026,37856,4813
18715,5,common,37857,37898,38
18715,6,toilet 2,37899,38028,129
18715,7,common,38029,38438,383
18715,8,poster area,38439,38460,20
18715,9,common,38461,38514,51
18715,10,sub convention a,38515,40924,2406
18715,11,common,40925,40957,32
18715,12,poster area,40958,41308,348
18715,13,common,41309,41446,126
18715,14,exit 15-0,41447,41507,60
18718,0,entrance 4-0,31190,31198,8
18718,1,common,31199,31210,11
18718,2,reception,31211,31448,237
18718,3,common,31449,31529,71
18718,4,toilet 1,31530,31628,98
18718,5,common,31629,31646,16
18718,6,poster area,31647,31669,20
18718,7,common,31670,31765,84
18718,8,exhibition hall,31766,32457,688
18718,9,common,32458,32505,42
18718,10,south stairway (1st floor),32506,32527,20
18718,11,south stairway (2nd floor),32528,32552,23
18718,12,common,32553,32589,32
18718,13,room 5,32590,37833,5240
18718,14,common,37834,37874,36
18718,15,south stairway (2nd floor),37875,37897,21
18718,16,south stairway (1st floor),37898,37924,25
18718,17,common,37925,38110,175
18718,18,room 3,38111,38634,520
18718,19,common,38635,38675,36
18718,20,toilet 2,38676,38807,130
18718,21,common,38808,38857,43
18718,22,service counter,38858,38871,12
18718,23,common,38872,38899,24
18718,24,exit 15-0,38900,38960,60
18727,0,entrance 2-0,32480,32489,9
18727,1,common,32490,32521,29
18727,2,reception,32522,32888,366
18727,3,common,32889,33011,110
18727,4,service counter,33012,33020,8
18727,5,common,33021,33055,32
18727,6,main convention,33056,35144,2084
18727,7,common,35145,35316,158
18727,8,poster area,35317,35340,21
18727,9,common,35341,35364,22
18727,10,sub convention b,35365,36898,1533
18727,11,common,36899,36906,7
18727,12,poster area,36907,36920,12
18727,13,common,36921,36928,7
18727,14,toilet 1,36929,37028,99
18727,15,common,37029,37051,20
18727,16,poster area,37052,37876,823
18727,17,common,37877,37886,9
18727,18,room 1,37887,38215,324
18727,19,common,38216,38279,59
18727,20,south stairway (1st floor),38280,38295,14
18727,21,south stairway (2nd floor),38296,38319,22
18727,22,common,38320,38347,24
18727,23,rest area,38348,39075,725
18727,24,common,39076,39129,50
18727,25,south stairway (2nd floor),39130,39152,21
18727,26,south stairway (1st floor),39153,39181,27
18727,27,common,39182,39343,151
18727,28,main convention,39344,41561,2205
18727,29,common,41562,41597,33
18727,30,toilet 2,41598,41910,311
18727,31,common,41911,41947,33
18727,32,main convention,41948,42833,873
18727,33,common,42834,42967,117
18727,34,exit 5-0,42968,43028,60
18730,0,entrance 0-2,31030,31038,8
18730,1,common,31039,31066,25
18730,2,reception,31067,31358,291
18730,3,common,31359,31411,47
18730,4,south stairway (1st floor),31412,31419,7
18730,5,common,31420,31462,38
18730,6,exhibition hall,31463,32520,1048
18730,7,common,32521,32665,139
18730,8,main convention,32666,35132,2456
18730,9,common,35133,35164,29
18730,10,toilet 2,35165,35266,100
18730,11,common,35267,35289,20
18730,12,main convention,35290,37746,2448
18730,13,common,37747,37779,30
18730,14,toilet 2,37780,37868,88
18730,15,common,37869,38138,248
18730,16,room 1,38139,38748,607
18730,17,common,38749,39212,444
18730,18,main convention,39213,41548,2328
18730,19,common,41549,41663,104
18730,20,south stairway (1st floor),41664,41681,16
18730,21,south stairway (2nd floor),41682,41707,24
18730,22,common,41708,41782,66
18730,23,toilet 3,41783,41869,85
18730,24,common,41870,41958,78
18730,25,south stairway (2nd floor),41959,41975,15
18730,26,south stairway (1st floor),41976,41999,22
18730,27,common,42000,42092,82
18730,28,main convention,42093,43185,1081
18730,29,common,43186,43221,34
18730,30,service counter,43222,43232,10
18730,31,common,43233,43279,43
18730,32,exit 15-0,43280,43340,60
18731,0,entrance 2-0,32850,32858,8
18731,1,common,32859,32874,14
18731,2,reception,32875,33188,313
18731,3,common,33189,33196,7
18731,4,reception,33197,33216,19
18731,5,common,33217,33293,66
18731,6,exhibition hall,33294,34220,921
18731,7,common,34221,34331,100
18731,8,poster area,34332,34340,8
18731,9,common,34341,34351,10
18731,10,poster area,34352,34362,10
18731,11,common,34363,34376,13
18731,12,sub convention c,34377,40758,6381
18731,13,common,40759,40769,10
18731,14,poster area,40770,41298,526
18731,15,common,41299,41408,99
18731,16,exit 15-0,41409,41469,60
18733,0,entrance 2-0,32210,32219,9
18733,1,common,32220,32236,15
18733,2,reception,32237,32638,401
18733,3,common,32639,32692,48
18733,4,south stairway (1st floor),32693,32709,15
18733,5,south stairway (2nd floor),32710,32732,21
18733,6,common,32733,32761,25
18733,7,room 5,32762,41465,8700
18733,8,common,41466,41574,95
18733,9,south stairway (2nd floor),41575,41591,15
18733,10,south stairway (1st floor),41592,41618,25
18733,11,common,41619,41665,41
18733,12,exit 5-0,41666,41726,60
18734,0,entrance 7-0,31050,31058,8
18734,1,common,31059,31091,29
18734,2,room 2,31092,32415,1322
18734,3,common,32416,32636,207
18734,4,main convention,32637,34896,2245
18734,5,common,34897,34953,49
18734,6,north stairway (1st floor),34954,34960,6
18734,7,common,34961,34982,19
18734,8,poster area,34983,34997,13
18734,9,common,34998,35006,8
18734,10,sub convention b,35007,38362,3349
18734,11,common,38363,38395,31
18734,12,poster area,38396,38415,18
18734,13,common,38416,38977,559
18734,14,room 2,38978,39038,58
18734,15,common,39039,39185,134
18734,16,main convention,39186,41641,2437
18734,17,common,41642,41687,43
18734,18,toilet 2,41688,41813,124
18734,19,common,41814,41855,39
18734,20,main convention,41856,42852,982
18734,21,common,42853,42860,7
18734,22,exit 19-15,42861,42921,60
18740,0,entrance 2-0,34040,34049,9
18740,1,common,34050,34075,23
18740,2,reception,34076,34378,302
18740,3,common,34379,34478,92
18740,4,sub convention b,34479,40346,5864
18740,5,common,40347,40598,245
18740,6,poster area,40599,40609,10
18740,7,common,40610,40897,280
18740,8,exit 15-0,40898,40958,60
18741,0,entrance 0-2,32670,32680,10
18741,1,common,32681,32689,8
18741,2,reception,32690,33068,378
18741,3,common,33069,33089,19
18741,4,reception,33090,33112,22
18741,5,common,33113,33244,116
18741,6,main convention,33245,38092,4839
18741,7,common,38093,38421,313
18741,8,poster area,38422,38432,10
18741,9,common,38433,38455,21
18741,10,poster area,38456,38465,9
18741,11,common,38466,38520,52
18741,12,sub convention a,38521,40558,2037
18741,13,common,40559,40608,48
18741,14,poster area,40609,40868,258
18741,15,common,40869,40883,14
18741,16,toilet 1,40884,41058,174
18741,17,common,41059,41078,19
18741,18,poster area,41079,41126,45
18741,19,common,41127,41324,182
18741,20,main convention,41325,42061,721
18741,21,common,42062,42128,60
18741,22,exit 15-0,42129,42189,60
18744,0,entrance 2-0,31530,31540,10
18744,1,common,31541,31550,9
18744,2,reception,31551,31778,227
18744,3,common,31779,31788,9
18744,4,reception,31789,31824,35
18744,5,common,31825,31856,28
18744,6,poster area,31857,31871,13
18744,7,common,31872,31881,9
18744,8,poster area,31882,31890,8
18744,9,common,31891,31935,41
18744,10,toilet 1,31936,32078,141
18744,11,common,32079,32181,92
18744,12,south stairway (1st floor),32182,32197,14
18744,13,south stairway (2nd floor),32198,32220,21
18744,14,common,32221,32460,234
18744,15,south stairway (2nd floor),32461,32480,18
18744,16,south stairway (1st floor),32481,32511,29
18744,17,common,32512,32652,134
18744,18,service counter,32653,32668,14
18744,19,common,32669,32691,20
18744,20,main convention,32692,37973,5265
18744,21,common,37974,38224,234
18744,22,room 1,38225,38763,536
18744,23,common,38764,39193,415
18744,24,service counter,39194,39208,13
18744,25,common,39209,39236,24
18744,26,main convention,39237,41644,2402
18744,27,common,41645,41687,39
18744,28,toilet 2,41688,41778,90
18744,29,common,41779,41848,61
18744,30,service counter,41849,41862,12
18744,31,common,41863,41894,28
18744,32,exit 15-0,41895,41955,60
18747,0,entrance 2-0,41220,41227,7
18747,1,common,41228,41241,12
18747,2,reception,41242,41438,196
18747,3,common,41439,41482,38
18747,4,south stairway (1st floor),41483,41501,17
18747,5,south stairway (2nd floor),41502,41531,28
18747,6,common,41532,41610,69
18747,7,toilet 3,41611,41748,136
18747,8,common,41749,41825,67
18747,9,south stairway (2nd floor),41826,41846,19
18747,10,south stairway (1st floor),41847,41872,24
18747,11,common,41873,41957,78
18747,12,service counter,41958,41965,7
18747,13,common,41966,42009,40
18747,14,main convention,42010,43071,1056
18747,15,common,43072,43094,21
18747,16,service counter,43095,43109,13
18747,17,common,43110,43147,34
18747,18,exit 15-0,43148,43208,60
18751,0,entrance 2-0,31610,31618,8
18751,1,common,31619,31628,9
18751,2,reception,31629,31898,269
18751,3,common,31899,31908,9
18751,4,reception,31909,31943,34
18751,5,common,31944,31998,49
18751,6,poster area,31999,32005,6
18751,7,common,32006,32398,387
18751,8,poster area,32399,32405,6
18751,9,common,32406,32416,10
18751,10,poster area,32417,32424,7
18751,11,common,32425,32917,475
18751,12,main convention,32918,35044,2117
18751,13,common,35045,35192,131
18751,14,exit 5-0,35193,35253,60
18752,0,entrance 2-0,33020,33028,8
18752,1,common,33029,33043,13
18752,2,reception,33044,33428,384
18752,3,common,33429,33436,7
18752,4,reception,33437,33459,22
18752,5,common,33460,33532,62
18752,6,exhibition hall,33533,34231,690
18752,7,common,34232,34332,91
18752,8,poster area,34333,34360,25
18752,9,common,34361,34373,12
18752,10,sub convention c,34374,40766,6391
18752,11,common,40767,40795,27
18752,12,poster area,40796,41434,635
18752,13,common,41435,41615,167
18752,14,exit 15-0,41616,41676,60
18753,0,entrance 2-0,31450,31463,13
18753,1,common,31464,31498,32
18753,2,reception,31499,31738,239
18753,3,common,31739,32647,891
18753,4,main convention,32648,37738,5075
18753,5,common,37739,37756,16
18753,6,service counter,37757,37764,7
18753,7,common,37765,37822,51
18753,8,south stairway (1st floor),37823,37839,15
18753,9,south stairway (2nd floor),37840,37866,25
18753,10,common,37867,37945,69
18753,11,toilet 3,37946,37968,22
18753,12,common,37969,38037,60
18753,13,south stairway (2nd floor),38038,38054,15
18753,14,south stairway (1st floor),38055,38078,22
18753,15,common,38079,38134,51
18753,16,poster area,38135,38153,17
18753,17,common,38154,38165,11
18753,18,poster area,38166,38175,9
18753,19,common,38176,38200,23
18753,20,sub convention a,38201,40858,2657
18753,21,common,40859,40886,27
18753,22,poster area,40887,40914,26
18753,23,common,40915,41331,409
18753,24,poster area,41332,41343,11
18753,25,common,41344,41778,434
18753,26,poster area,41779,41786,7
18753,27,common,41787,41958,158
18753,28,exit 15-0,41959,42019,60
18756,0,entrance 2-0,32330,32340,10
18756,1,common,32341,32361,19
18756,2,reception,32362,32808,446
18756,3,common,32809,33036,210
18756,4,main convention,33037,34829,1789
18756,5,common,34830,34993,142
18756,6,toilet 1,34994,35148,154
18756,7,common,35149,35718,569
18756,8,poster area,35719,35928,209
18756,9,common,35929,35956,24
18756,10,poster area,35957,35970,12
18756,11,common,35971,36075,90
18756,12,main convention,36076,37539,1459
18756,13,common,37540,37555,14
18756,14,room 3,37556,37717,160
18756,15,common,37718,37783,59
18756,16,toilet 2,37784,37948,164
18756,17,common,37949,38328,357
18756,18,room 1,38329,38678,348
18756,19,common,38679,38739,55
18756,20,south stairway (1st floor),38740,38757,16
18756,21,south stairway (2nd floor),38758,38781,22
18756,22,common,38782,38813,28
18756,23,rest area,38814,40543,1727
18756,24,common,40544,40571,24
18756,25,south stairway (2nd floor),40572,40587,14
18756,26,south stairway (1st floor),40588,40610,21
18756,27,common,40611,40740,113
18756,28,toilet 2,40741,40948,207
18756,29,common,40949,41044,83
18756,30,exhibition hall,41045,43018,1955
18756,31,common,43019,43042,21
18756,32,exit 17-0,43043,43103,60
18757,0,entrance 2-0,33670,33680,10
18757,1,common,33681,33690,9
18757,2,reception,33691,33988,297
18757,3,common,33989,33999,10
18757,4,reception,34000,34026,26
18757,5,common,34027,34208,179
18757,6,poster area,34209,34218,9
18757,7,common,34219,34252,32
18757,8,sub convention c,34253,39776,5517
18757,9,common,39777,39786,9
18757,10,poster area,39787,39807,19
18757,11,common,39808,39820,12
18757,12,toilet 1,39821,40037,215
18757,13,common,40038,40048,10
18757,14,poster area,40049,40078,27
18757,15,common,40079,40628,537
18757,16,toilet 1,40629,40890,260
18757,17,common,40891,40927,35
18757,18,poster area,40928,40965,35
18757,19,common,40966,41007,38
18757,20,reception,41008,41015,7
18757,21,common,41016,41023,7
18757,22,exit 5-0,41024,41084,60
18761,0,entrance 2-0,31350,31360,10
18761,1,common,31361,31371,10
18761,2,reception,31372,31538,166
18761,3,common,31539,31549,10
18761,4,reception,31550,31586,36
18761,5,common,31587,31630,39
18761,6,south stairway (1st floor),31631,31646,14
18761,7,south stairway (2nd floor),31647,31669,21
18761,8,common,31670,32464,784
18761,9,south stairway (2nd floor),32465,32485,19
18761,10,south stairway (1st floor),32486,32516,29
18761,11,common,32517,32753,226
18761,12,main convention,32754,38010,5239
18761,13,common,38011,38051,38
18761,14,toilet 2,38052,38118,66
18761,15,common,38119,38433,294
18761,16,poster area,38434,38444,10
18761,17,common,38445,38532,82
18761,18,sub convention a,38533,40940,2404
18761,19,common,40941,40976,35
18761,20,poster area,40977,41024,45
18761,21,common,41025,41639,613
18761,22,toilet 1,41640,41708,68
18761,23,common,41709,41812,95
18761,24,south stairway (1st floor),41813,41829,15
18761,25,south stairway (2nd floor),41830,41855,24
18761,26,common,41856,41884,25
18761,27,rest area,41885,42741,855
18761,28,common,42742,42785,40
18761,29,south stairway (2nd floor),42786,42804,17
18761,30,south stairway (1st floor),42805,42830,24
18761,31,common,42831,42883,47
18761,32,exit 17-0,42884,42944,60
18770,0,entrance 2-0,33290,33297,7
18770,1,common,33298,33321,21
18770,2,reception,33322,33648,326
