start_time,end_time,source,target,movement_count
50100,50399,north stairway (1st floor),poster area,1
50100,50399,north stairway (2nd floor),north stairway (1st floor),1
50100,50399,poster area,exhibition hall,24
50100,50399,poster area,room 2,3
50100,50399,poster area,room 3,3
50100,50399,poster area,south stairway (1st floor),5
50100,50399,poster area,sub convention b,4
50100,50399,poster area,sub convention d,4
50100,50399,poster area,toilet 1,21
50100,50399,poster area,toilet 2,1
50100,50399,rest area,south stairway (2nd floor),35
50100,50399,rest area,toilet 3,69
50100,50399,restaurant,south stairway (2nd floor),3
50100,50399,restaurant,toilet 3,2
50100,50399,room 2,poster area,6
50100,50399,room 2,toilet 1,3
50100,50399,room 3,exhibition hall,10
50100,50399,room 4,south stairway (1st floor),1
50100,50399,room 4,toilet 2,3
50100,50399,room 5,south stairway (2nd floor),1
50100,50399,south stairway (1st floor),exhibition hall,57
50100,50399,south stairway (1st floor),poster area,22
50100,50399,south stairway (1st floor),room 3,5
50100,50399,south stairway (1st floor),south stairway (2nd floor),25
50100,50399,south stairway (1st floor),toilet 1,10
50100,50399,south stairway (1st floor),toilet 2,16
50100,50399,south stairway (2nd floor),rest area,3
50100,50399,south stairway (2nd floor),south stairway (1st floor),115
50100,50399,south stairway (2nd floor),toilet 3,12
50100,50399,toilet 1,exhibition hall,6
50100,50399,toilet 1,poster area,23
50100,50399,toilet 1,south stairway (1st floor),3
50100,50399,toilet 2,exhibition hall,18
50100,50399,toilet 2,poster area,2
50100,50399,toilet 2,room 3,1
50100,50399,toilet 2,south stairway (1st floor),3
50100,50399,toilet 3,north stairway (2nd floor),1
50100,50399,toilet 3,rest area,6
50100,50399,toilet 3,south stairway (2nd floor),75
50400,50699,exhibition hall,main convention,5
50400,50699,exhibition hall,poster area,127
50400,50699,exhibition hall,south stairway (1st floor),3
50400,50699,exhibition hall,sub convention a,1
50400,50699,exhibition hall,sub convention b,1
50400,50699,exhibition hall,sub convention c,1
50400,50699,exhibition hall,sub convention d,23
50400,50699,exhibition hall,toilet 1,3
50400,50699,exhibition hall,toilet 2,30
50400,50699,main convention,north stairway (1st floor),3
50400,50699,main convention,poster area,1
50400,50699,main convention,sub convention a,1
50400,50699,north stairway (1st floor),north stairway (2nd floor),1
50400,50699,north stairway (1st floor),poster area,2
50400,50699,north stairway (2nd floor),toilet 3,1
50400,50699,poster area,exhibition hall,10
50400,50699,poster area,room 2,1
50400,50699,poster area,south stairway (1st floor),3
50400,50699,poster area,sub convention a,38
50400,50699,poster area,sub convention b,336
50400,50699,poster area,sub convention c,63
50400,50699,poster area,sub convention d,119
50400,50699,poster area,toilet 1,7
50400,50699,poster area,toilet 2,4
50400,50699,rest area,south stairway (2nd floor),300
50400,50699,rest area,toilet 3,35
50400,50699,restaurant,south stairway (2nd floor),3
50400,50699,restaurant,toilet 3,2
50400,50699,room 2,poster area,134
50400,50699,room 2,sub convention b,3
50400,50699,room 2,sub convention c,2
50400,50699,room 2,sub convention d,12
50400,50699,room 2,toilet 1,1
50400,50699,room 3,exhibition hall,3
50400,50699,room 3,poster area,1
50400,50699,room 4,poster area,7
50400,50699,room 4,sub convention d,1
50400,50699,room 5,south stairway (2nd floor),4
50400,50699,room 6,south stairway (2nd floor),3
50400,50699,south stairway (1st floor),exhibition hall,28
50400,50699,south stairway (1st floor),poster area,164
50400,50699,south stairway (1st floor),south stairway (2nd floor),9
50400,50699,south stairway (1st floor),sub convention b,3
50400,50699,south stairway (1st floor),sub convention c,2
50400,50699,south stairway (1st floor),sub convention d,14
50400,50699,south stairway (1st floor),toilet 1,11
50400,50699,south stairway (1st floor),toilet 2,7
50400,50699,south stairway (2nd floor),rest area,2
50400,50699,south stairway (2nd floor),room 6,1
50400,50699,south stairway (2nd floor),south stairway (1st floor),429
50400,50699,south stairway (2nd floor),toilet 3,7
50400,50699,sub convention b,sub convention a,1
50400,50699,sub convention b,sub convention d,1
50400,50699,sub convention d,sub convention c,1
50400,50699,toilet 1,exhibition hall,1
50400,50699,toilet 1,north stairway (1st floor),1
50400,50699,toilet 1,poster area,53
50400,50699,toilet 1,sub convention d,1
50400,50699,toilet 2,exhibition hall,9
50400,50699,toilet 2,poster area,13
50400,50699,toilet 2,south stairway (1st floor),1
50400,50699,toilet 2,toilet 1,1
50400,50699,toilet 3,rest area,2
50400,50699,toilet 3,south stairway (2nd floor),96
50700,50999,exhibition hall,poster area,306
50700,50999,exhibition hall,south stairway (1st floor),3
50700,50999,exhibition hall,sub convention a,1
50700,50999,exhibition hall,sub convention b,7
50700,50999,exhibition hall,sub convention c,4
50700,50999,exhibition hall,sub convention d,36
50700,50999,exhibition hall,toilet 1,3
50700,50999,exhibition hall,toilet 2,3
50700,50999,poster area,exhibition hall,2
50700,50999,poster area,room 2,2
50700,50999,poster area,south stairway (1st floor),1
50700,50999,poster area,sub convention a,60
50700,50999,poster area,sub convention b,343
50700,50999,poster area,sub convention c,161
50700,50999,poster area,sub convention d,76
50700,50999,poster area,toilet 2,1
50700,50999,rest area,room 5,1
50700,50999,rest area,south stairway (2nd floor),42
50700,50999,rest area,toilet 3,6
50700,50999,restaurant,south stairway (2nd floor),7
50700,50999,restaurant,toilet 3,4
50700,50999,room 2,north stairway (1st floor),1
50700,50999,room 2,poster area,4
50700,50999,room 3,poster area,1
50700,50999,room 4,poster area,2
50700,50999,room 4,toilet 2,1
50700,50999,room 6,south stairway (2nd floor),1
50700,50999,south stairway (1st floor),exhibition hall,5
50700,50999,south stairway (1st floor),poster area,234
50700,50999,south stairway (1st floor),south stairway (2nd floor),2
50700,50999,south stairway (1st floor),sub convention a,3
50700,50999,south stairway (1st floor),sub convention b,14
50700,50999,south stairway (1st floor),sub convention c,9
50700,50999,south stairway (1st floor),sub convention d,19
50700,50999,south stairway (1st floor),toilet 1,1
50700,50999,south stairway (1st floor),toilet 2,7
50700,50999,south stairway (2nd floor),south stairway (1st floor),94
50700,50999,south stairway (2nd floor),toilet 3,1
50700,50999,toilet 1,poster area,12
50700,50999,toilet 2,poster area,48
50700,50999,toilet 2,sub convention a,1
50700,50999,toilet 2,sub convention d,8
50700,50999,toilet 3,rest area,1
50700,50999,toilet 3,room 6,1
50700,50999,toilet 3,south stairway (2nd floor),38
51000,51299,exhibition hall,poster area,29
51000,51299,exhibition hall,room 2,1
51000,51299,exhibition hall,sub convention a,3
51000,51299,exhibition hall,sub convention b,6
51000,51299,exhibition hall,toilet 1,1
51000,51299,exhibition hall,toilet 2,3
51000,51299,north stairway (1st floor),north stairway (2nd floor),3
51000,51299,north stairway (1st floor),poster area,3
51000,51299,north stairway (2nd floor),north stairway (1st floor),3
51000,51299,north stairway (2nd floor),toilet 3,2
51000,51299,poster area,north stairway (1st floor),1
51000,51299,poster area,room 2,1
51000,51299,poster area,south stairway (1st floor),1
51000,51299,poster area,sub convention a,32
51000,51299,poster area,sub convention b,131
51000,51299,poster area,sub convention c,65
51000,51299,poster area,sub convention d,12
51000,51299,poster area,toilet 1,2
51000,51299,rest area,south stairway (2nd floor),29
51000,51299,rest area,toilet 3,2
51000,51299,restaurant,north stairway (2nd floor),1
51000,51299,restaurant,south stairway (2nd floor),3
51000,51299,restaurant,toilet 3,5
51000,51299,room 2,north stairway (1st floor),1
51000,51299,room 2,poster area,5
51000,51299,room 2,toilet 1,1
51000,51299,room 4,toilet 2,1
51000,51299,south stairway (1st floor),exhibition hall,4
51000,51299,south stairway (1st floor),poster area,50
51000,51299,south stairway (1st floor),south stairway (2nd floor),2
51000,51299,south stairway (1st floor),sub convention b,1
51000,51299,south stairway (1st floor),sub convention c,2
51000,51299,south stairway (1st floor),sub convention d,1
51000,51299,south stairway (1st floor),toilet 1,6
51000,51299,south stairway (1st floor),toilet 2,5
51000,51299,south stairway (2nd floor),south stairway (1st floor),48
51000,51299,south stairway (2nd floor),toilet 3,1
51000,51299,toilet 1,poster area,8
51000,51299,toilet 1,sub convention b,1
51000,51299,toilet 2,exhibition hall,2
51000,51299,toilet 2,poster area,18
51000,51299,toilet 2,south stairway (1st floor),1
51000,51299,toilet 2,sub convention b,2
51000,51299,toilet 2,sub convention c,2
51000,51299,toilet 3,north stairway (2nd floor),2
51000,51299,toilet 3,south stairway (2nd floor),12
51300,51599,exhibition hall,poster area,21
51300,51599,exhibition hall,south stairway (1st floor),1
51300,51599,exhibition hall,sub convention c,1
51300,51599,exhibition hall,sub convention d,3
51300,51599,exhibition hall,toilet 2,1
51300,51599,north stairway (1st floor),poster area,3
51300,51599,north stairway (2nd floor),north stairway (1st floor),3
51300,51599,poster area,exhibition hall,8
51300,51599,poster area,room 2,1
51300,51599,poster area,sub convention a,1
51300,51599,poster area,sub convention b,38
51300,51599,poster area,sub convention c,35
51300,51599,poster area,sub convention d,4
51300,51599,rest area,south stairway (2nd floor),27
51300,51599,rest area,toilet 3,8
51300,51599,restaurant,south stairway (2nd floor),1
51300,51599,restaurant,toilet 3,6
51300,51599,room 2,poster area,2
51300,51599,south stairway (1st floor),exhibition hall,7
51300,51599,south stairway (1st floor),poster area,31
51300,51599,south stairway (1st floor),south stairway (2nd floor),1
51300,51599,south stairway (1st floor),sub convention b,1
51300,51599,south stairway (1st floor),sub convention c,1
51300,51599,south stairway (1st floor),toilet 2,2
51300,51599,south stairway (2nd floor),south stairway (1st floor),40
51300,51599,toilet 1,poster area,7
51300,51599,toilet 2,poster area,7
51300,51599,toilet 2,sub convention b,2
51300,51599,toilet 3,north stairway (2nd floor),3
51300,51599,toilet 3,south stairway (2nd floor),11
51600,51899,exhibition hall,main convention,1
51600,51899,exhibition hall,poster area,28
51600,51899,exhibition hall,room 2,1
51600,51899,exhibition hall,toilet 2,2
51600,51899,main convention,toilet 1,1
51600,51899,north stairway (1st floor),exhibition hall,1
51600,51899,north stairway (1st floor),north stairway (2nd floor),2
51600,51899,north stairway (1st floor),poster area,2
51600,51899,north stairway (2nd floor),north stairway (1st floor),2
51600,51899,north stairway (2nd floor),toilet 3,2
51600,51899,poster area,exhibition hall,3
51600,51899,poster area,north stairway (1st floor),2
51600,51899,poster area,south stairway (1st floor),1
51600,51899,poster area,sub convention b,33
51600,51899,poster area,sub convention c,23
51600,51899,poster area,sub convention d,4
51600,51899,poster area,toilet 1,3
51600,51899,rest area,south stairway (2nd floor),17
51600,51899,rest area,toilet 3,3
51600,51899,restaurant,south stairway (2nd floor),2
51600,51899,room 2,poster area,4
51600,51899,room 2,sub convention b,1
51600,51899,room 2,sub convention c,1
51600,51899,south stairway (1st floor),exhibition hall,7
51600,51899,south stairway (1st floor),poster area,28
51600,51899,south stairway (1st floor),south stairway (2nd floor),1
51600,51899,south stairway (1st floor),sub convention b,2
51600,51899,south stairway (1st floor),sub convention c,2
51600,51899,south stairway (1st floor),sub convention d,2
51600,51899,south stairway (1st floor),toilet 1,1
51600,51899,south stairway (1st floor),toilet 2,2
51600,51899,south stairway (2nd floor),south stairway (1st floor),38
51600,51899,toilet 1,poster area,3
51600,51899,toilet 2,poster area,5
51600,51899,toilet 3,north stairway (2nd floor),2
51600,51899,toilet 3,south stairway (2nd floor),12
51900,52199,exhibition hall,poster area,29
51900,52199,exhibition hall,sub convention b,2
51900,52199,exhibition hall,sub convention c,1
51900,52199,exhibition hall,sub convention d,4
51900,52199,exhibition hall,toilet 2,2
51900,52199,north stairway (1st floor),north stairway (2nd floor),1
51900,52199,north stairway (1st floor),poster area,1
51900,52199,north stairway (2nd floor),north stairway (1st floor),1
51900,52199,north stairway (2nd floor),toilet 3,1
51900,52199,poster area,exhibition hall,4
51900,52199,poster area,north stairway (1st floor),1
51900,52199,poster area,south stairway (1st floor),2
51900,52199,poster area,sub convention b,28
51900,52199,poster area,sub convention c,24
51900,52199,poster area,sub convention d,2
51900,52199,rest area,south stairway (2nd floor),7
51900,52199,rest area,toilet 3,4
51900,52199,room 2,poster area,3
51900,52199,room 2,toilet 1,1
51900,52199,room 4,poster area,1
51900,52199,south stairway (1st floor),exhibition hall,7
51900,52199,south stairway (1st floor),poster area,9
51900,52199,south stairway (1st floor),south stairway (2nd floor),1
51900,52199,south stairway (1st floor),sub convention c,1
51900,52199,south stairway (1st floor),toilet 2,1
51900,52199,south stairway (2nd floor),south stairway (1st floor),10
51900,52199,sub convention b,poster area,1
51900,52199,toilet 1,poster area,3
51900,52199,toilet 2,poster area,2
51900,52199,toilet 2,south stairway (1st floor),1
51900,52199,toilet 2,sub convention c,1
51900,52199,toilet 2,sub convention d,1
51900,52199,toilet 3,north stairway (2nd floor),1
51900,52199,toilet 3,south stairway (2nd floor),2
52200,52499,exhibition hall,poster area,30
52200,52499,exhibition hall,south stairway (1st floor),2
52200,52499,exhibition hall,sub convention b,4
52200,52499,exhibition hall,sub convention c,2
52200,52499,exhibition hall,toilet 2,2
52200,52499,north stairway (1st floor),north stairway (2nd floor),5
52200,52499,north stairway (1st floor),poster area,2
52200,52499,north stairway (2nd floor),north stairway (1st floor),2
52200,52499,north stairway (2nd floor),toilet 3,3
52200,52499,poster area,exhibition hall,6
52200,52499,poster area,south stairway (1st floor),1
52200,52499,poster area,sub convention b,27
52200,52499,poster area,sub convention c,15
52200,52499,poster area,sub convention d,5
52200,52499,poster area,toilet 1,2
52200,52499,rest area,south stairway (2nd floor),7
52200,52499,rest area,toilet 3,4
52200,52499,room 2,exhibition hall,1
52200,52499,room 2,north stairway (1st floor),3
52200,52499,room 2,poster area,1
52200,52499,room 2,toilet 1,5
52200,52499,south stairway (1st floor),exhibition hall,1
52200,52499,south stairway (1st floor),poster area,11
52200,52499,south stairway (1st floor),south stairway (2nd floor),3
52200,52499,south stairway (1st floor),sub convention b,1
52200,52499,south stairway (1st floor),toilet 2,2
52200,52499,south stairway (2nd floor),south stairway (1st floor),16
52200,52499,south stairway (2nd floor),toilet 3,2
52200,52499,toilet 1,north stairway (1st floor),2
52200,52499,toilet 1,poster area,4
52200,52499,toilet 2,poster area,1
52200,52499,toilet 3,north stairway (2nd floor),3
52200,52499,toilet 3,south stairway (2nd floor),7
52500,52799,exhibition hall,main convention,1
52500,52799,exhibition hall,poster area,31
52500,52799,exhibition hall,sub convention b,2
52500,52799,exhibition hall,sub convention c,2
52500,52799,exhibition hall,sub convention d,2
52500,52799,main convention,north stairway (1st floor),1
52500,52799,north stairway (1st floor),poster area,2
52500,52799,north stairway (2nd floor),north stairway (1st floor),2
52500,52799,poster area,exhibition hall,1
52500,52799,poster area,sub convention b,30
52500,52799,poster area,sub convention c,18
52500,52799,poster area,sub convention d,3
52500,52799,poster area,toilet 1,3
52500,52799,rest area,south stairway (2nd floor),7
52500,52799,rest area,toilet 3,3
52500,52799,room 2,poster area,2
52500,52799,room 2,toilet 1,2
52500,52799,room 4,south stairway (1st floor),2
52500,52799,room 6,south stairway (2nd floor),1
52500,52799,south stairway (1st floor),exhibition hall,3
52500,52799,south stairway (1st floor),poster area,9
52500,52799,south stairway (1st floor),south stairway (2nd floor),4
52500,52799,south stairway (1st floor),sub convention c,2
52500,52799,south stairway (2nd floor),room 6,1
52500,52799,south stairway (2nd floor),south stairway (1st floor),16
52500,52799,south stairway (2nd floor),toilet 3,1
52500,52799,toilet 1,poster area,3
52500,52799,toilet 1,south stairway (1st floor),1
52500,52799,toilet 2,poster area,3
52500,52799,toilet 3,north stairway (2nd floor),1
52500,52799,toilet 3,south stairway (2nd floor),5
52800,53099,exhibition hall,poster area,24
52800,53099,exhibition hall,south stairway (1st floor),2
52800,53099,exhibition hall,sub convention b,2
52800,53099,exhibition hall,sub convention d,2
52800,53099,exhibition hall,toilet 1,2
52800,53099,exhibition hall,toilet 2,6
52800,53099,north stairway (1st floor),exhibition hall,1
52800,53099,north stairway (1st floor),toilet 1,1
52800,53099,north stairway (2nd floor),north stairway (1st floor),1
52800,53099,poster area,exhibition hall,2
52800,53099,poster area,sub convention b,27
52800,53099,poster area,sub convention c,10
52800,53099,poster area,sub convention d,3
52800,53099,poster area,toilet 1,5
52800,53099,rest area,south stairway (2nd floor),3
52800,53099,rest area,toilet 3,3
52800,53099,room 2,poster area,2
52800,53099,room 2,toilet 2,1
52800,53099,room 6,south stairway (2nd floor),1
52800,53099,south stairway (1st floor),exhibition hall,2
52800,53099,south stairway (1st floor),poster area,6
52800,53099,south stairway (1st floor),room 4,1
52800,53099,south stairway (1st floor),south stairway (2nd floor),4
52800,53099,south stairway (1st floor),toilet 2,1
52800,53099,south stairway (2nd floor),room 6,1
52800,53099,south stairway (2nd floor),south stairway (1st floor),7
52800,53099,south stairway (2nd floor),toilet 3,3
52800,53099,toilet 1,exhibition hall,2
52800,53099,toilet 1,poster area,7
52800,53099,toilet 1,south stairway (1st floor),3
52800,53099,toilet 2,poster area,3
52800,53099,toilet 3,south stairway (2nd floor),6
53100,53399,exhibition hall,poster area,17
53100,53399,exhibition hall,south stairway (1st floor),1
53100,53399,exhibition hall,sub convention c,1
53100,53399,exhibition hall,toilet 2,7
53100,53399,north stairway (1st floor),north stairway (2nd floor),1
53100,53399,north stairway (2nd floor),toilet 3,1
53100,53399,poster area,exhibition hall,2
53100,53399,poster area,south stairway (1st floor),1
53100,53399,poster area,sub convention b,18
53100,53399,poster area,sub convention c,16
53100,53399,poster area,toilet 1,4
53100,53399,poster area,toilet 2,2
53100,53399,rest area,south stairway (2nd floor),3
53100,53399,rest area,toilet 3,1
53100,53399,room 2,north stairway (1st floor),1
53100,53399,room 2,poster area,1
53100,53399,room 2,toilet 1,3
53100,53399,south stairway (1st floor),exhibition hall,4
53100,53399,south stairway (1st floor),poster area,9
53100,53399,south stairway (1st floor),south stairway (2nd floor),5
53100,53399,south stairway (1st floor),sub convention b,1
53100,53399,south stairway (1st floor),toilet 1,1
53100,53399,south stairway (1st floor),toilet 2,3
53100,53399,south stairway (2nd floor),rest area,1
53100,53399,south stairway (2nd floor),room 6,1
53100,53399,south stairway (2nd floor),south stairway (1st floor),13
53100,53399,south stairway (2nd floor),toilet 3,2
53100,53399,sub convention a,poster area,1
53100,53399,sub convention d,poster area,1
53100,53399,toilet 1,exhibition hall,1
53100,53399,toilet 1,poster area,6
53100,53399,toilet 1,room 2,1
53100,53399,toilet 2,poster area,9
53100,53399,toilet 2,south stairway (1st floor),1
53100,53399,toilet 3,south stairway (2nd floor),4
53400,53699,exhibition hall,poster area,8
53400,53699,exhibition hall,south stairway (1st floor),2
53400,53699,exhibition hall,sub convention c,1
53400,53699,exhibition hall,sub convention d,1
53400,53699,exhibition hall,toilet 1,1
53400,53699,exhibition hall,toilet 2,2
53400,53699,poster area,exhibition hall,4
53400,53699,poster area,room 2,1
53400,53699,poster area,south stairway (1st floor),2
53400,53699,poster area,sub convention b,12
53400,53699,poster area,sub convention c,12
53400,53699,poster area,sub convention d,1
53400,53699,poster area,toilet 1,7
53400,53699,rest area,south stairway (2nd floor),3
53400,53699,rest area,toilet 3,1
53400,53699,room 2,toilet 1,4
53400,53699,room 2,toilet 2,1
53400,53699,room 3,exhibition hall,2
53400,53699,room 4,toilet 1,1
53400,53699,room 6,south stairway (2nd floor),1
53400,53699,south stairway (1st floor),exhibition hall,3
53400,53699,south stairway (1st floor),poster area,1
53400,53699,south stairway (1st floor),south stairway (2nd floor),6
53400,53699,south stairway (1st floor),sub convention d,1
53400,53699,south stairway (2nd floor),south stairway (1st floor),6
53400,53699,south stairway (2nd floor),toilet 3,3
53400,53699,sub convention a,poster area,15
53400,53699,toilet 1,poster area,7
53400,53699,toilet 2,exhibition hall,2
53400,53699,toilet 2,poster area,6
53400,53699,toilet 2,south stairway (1st floor),1
53400,53699,toilet 2,sub convention b,1
53400,53699,toilet 3,south stairway (2nd floor),2
53700,53999,exhibition hall,poster area,7
53700,53999,exhibition hall,south stairway (1st floor),2
53700,53999,exhibition hall,sub convention b,1
53700,53999,exhibition hall,sub convention c,1
53700,53999,exhibition hall,toilet 1,2
53700,53999,exhibition hall,toilet 2,2
53700,53999,poster area,exhibition hall,7
53700,53999,poster area,room 3,1
53700,53999,poster area,room 4,1
53700,53999,poster area,south stairway (1st floor),2
53700,53999,poster area,sub convention b,21
53700,53999,poster area,sub convention c,7
53700,53999,poster area,toilet 1,28
53700,53999,poster area,toilet 2,1
53700,53999,rest area,south stairway (2nd floor),1
53700,53999,rest area,toilet 3,1
53700,53999,room 2,toilet 1,1
53700,53999,room 3,exhibition hall,2
53700,53999,south stairway (1st floor),exhibition hall,2
53700,53999,south stairway (1st floor),poster area,4
53700,53999,south stairway (1st floor),south stairway (2nd floor),4
53700,53999,south stairway (1st floor),toilet 1,2
53700,53999,south stairway (2nd floor),south stairway (1st floor),5
53700,53999,south stairway (2nd floor),toilet 3,1
53700,53999,sub convention a,poster area,51
53700,53999,sub convention b,poster area,1
53700,53999,sub convention d,poster area,1
53700,53999,toilet 1,exhibition hall,4
53700,53999,toilet 1,poster area,22
53700,53999,toilet 1,room 2,1
53700,53999,toilet 2,poster area,4
53700,53999,toilet 2,room 4,1
53700,53999,toilet 3,rest area,2
53700,53999,toilet 3,south stairway (2nd floor),4
54000,54299,exhibition hall,poster area,5
54000,54299,exhibition hall,room 1,52
54000,54299,exhibition hall,south stairway (1st floor),4
54000,54299,exhibition hall,toilet 1,1
54000,54299,exhibition hall,toilet 2,1
54000,54299,north stairway (1st floor),exhibition hall,1
54000,54299,north stairway (1st floor),north stairway (2nd floor),1
54000,54299,north stairway (1st floor),room 1,2
54000,54299,north stairway (2nd floor),north stairway (1st floor),4
54000,54299,north stairway (2nd floor),toilet 3,1
54000,54299,poster area,exhibition hall,1
54000,54299,poster area,room 1,39
54000,54299,poster area,room 2,2
54000,54299,poster area,south stairway (1st floor),7
54000,54299,poster area,sub convention b,15
54000,54299,poster area,sub convention c,3
54000,54299,poster area,toilet 1,23
54000,54299,poster area,toilet 2,5
54000,54299,rest area,south stairway (2nd floor),9
54000,54299,rest area,toilet 3,1
54000,54299,room 2,north stairway (1st floor),1
54000,54299,room 2,poster area,2
54000,54299,room 2,room 1,28
54000,54299,room 2,toilet 1,1
54000,54299,room 3,exhibition hall,2
54000,54299,room 4,room 1,2
54000,54299,room 4,toilet 2,1
54000,54299,room 5,south stairway (2nd floor),105
54000,54299,south stairway (1st floor),poster area,8
54000,54299,south stairway (1st floor),room 1,113
54000,54299,south stairway (1st floor),south stairway (2nd floor),8
54000,54299,south stairway (1st floor),sub convention b,1
54000,54299,south stairway (2nd floor),rest area,1
54000,54299,south stairway (2nd floor),south stairway (1st floor),125
54000,54299,south stairway (2nd floor),toilet 3,7
54000,54299,sub convention a,poster area,69
54000,54299,sub convention a,sub convention b,10
54000,54299,toilet 1,poster area,20
54000,54299,toilet 1,room 1,8
54000,54299,toilet 1,room 2,2
54000,54299,toilet 1,south stairway (1st floor),1
54000,54299,toilet 2,poster area,4
54000,54299,toilet 3,north stairway (2nd floor),2
54000,54299,toilet 3,rest area,1
54000,54299,toilet 3,south stairway (2nd floor),3
54300,54599,exhibition hall,poster area,1
54300,54599,exhibition hall,room 1,1
54300,54599,exhibition hall,south stairway (1st floor),3
54300,54599,exhibition hall,toilet 1,1
54300,54599,exhibition hall,toilet 2,2
54300,54599,north stairway (1st floor),room 1,1
54300,54599,poster area,exhibition hall,6
54300,54599,poster area,room 1,1
54300,54599,poster area,room 3,1
54300,54599,poster area,south stairway (1st floor),3
54300,54599,poster area,sub convention b,8
54300,54599,poster area,sub convention c,2
54300,54599,poster area,sub convention d,1
54300,54599,poster area,toilet 1,18
54300,54599,poster area,toilet 2,6
54300,54599,rest area,south stairway (2nd floor),1
54300,54599,rest area,toilet 3,1
54300,54599,room 1,poster area,4
54300,54599,room 1,south stairway (1st floor),2
54300,54599,room 1,toilet 1,5
54300,54599,room 2,poster area,1
54300,54599,room 2,room 1,1
54300,54599,room 2,toilet 1,4
54300,54599,room 2,toilet 2,1
54300,54599,room 3,exhibition hall,6
54300,54599,room 3,south stairway (1st floor),1
54300,54599,room 4,toilet 2,1
54300,54599,south stairway (1st floor),exhibition hall,8
54300,54599,south stairway (1st floor),poster area,5
54300,54599,south stairway (1st floor),room 1,2
54300,54599,south stairway (1st floor),room 3,1
54300,54599,south stairway (1st floor),south stairway (2nd floor),15
54300,54599,south stairway (2nd floor),rest area,2
54300,54599,south stairway (2nd floor),south stairway (1st floor),8
54300,54599,south stairway (2nd floor),toilet 3,7
54300,54599,sub convention a,poster area,7
54300,54599,sub convention a,sub convention b,11
54300,54599,sub convention b,poster area,2
54300,54599,toilet 1,exhibition hall,3
54300,54599,toilet 1,poster area,18
54300,54599,toilet 1,room 1,3
54300,54599,toilet 1,room 2,1
54300,54599,toilet 1,south stairway (1st floor),2
54300,54599,toilet 2,exhibition hall,3
54300,54599,toilet 2,poster area,3
54300,54599,toilet 2,room 3,1
54300,54599,toilet 2,toilet 1,1
54300,54599,toilet 3,rest area,4
54300,54599,toilet 3,south stairway (2nd floor),9
54600,54899,exhibition hall,toilet 2,3
54600,54899,north stairway (1st floor),north stairway (2nd floor),8
54600,54899,north stairway (2nd floor),toilet 3,6
54600,54899,poster area,exhibition hall,5
54600,54899,poster area,north stairway (1st floor),2
54600,54899,poster area,room 1,1
54600,54899,poster area,room 4,1
54600,54899,poster area,south stairway (1st floor),3
54600,54899,poster area,sub convention b,33
54600,54899,poster area,sub convention c,4
54600,54899,poster area,sub convention d,1
54600,54899,poster area,toilet 1,25
54600,54899,rest area,toilet 3,1
54600,54899,room 1,north stairway (1st floor),4
54600,54899,room 1,poster area,51
54600,54899,room 1,room 2,7
54600,54899,room 1,south stairway (1st floor),21
54600,54899,room 1,toilet 1,126
54600,54899,room 1,toilet 2,11
54600,54899,room 2,north stairway (1st floor),2
54600,54899,room 2,toilet 1,1
54600,54899,room 3,exhibition hall,4
54600,54899,room 4,toilet 2,1
54600,54899,south stairway (1st floor),exhibition hall,2
54600,54899,south stairway (1st floor),poster area,5
54600,54899,south stairway (1st floor),room 3,1
54600,54899,south stairway (1st floor),south stairway (2nd floor),30
54600,54899,south stairway (2nd floor),rest area,10
54600,54899,south stairway (2nd floor),south stairway (1st floor),6
54600,54899,south stairway (2nd floor),toilet 3,12
54600,54899,sub convention a,poster area,2
54600,54899,sub convention a,toilet 1,1
54600,54899,sub convention b,poster area,3
54600,54899,sub convention c,poster area,5
54600,54899,sub convention c,south stairway (1st floor),1
54600,54899,sub convention d,poster area,2
54600,54899,toilet 1,poster area,33
54600,54899,toilet 1,room 2,1
54600,54899,toilet 1,south stairway (1st floor),5
54600,54899,toilet 2,poster area,9
54600,54899,toilet 3,south stairway (2nd floor),3
54900,55199,exhibition hall,poster area,4
54900,55199,exhibition hall,room 2,1
54900,55199,main convention,toilet 2,1
54900,55199,north stairway (1st floor),main convention,1
54900,55199,north stairway (1st floor),sub convention a,2
54900,55199,north stairway (2nd floor),north stairway (1st floor),4
54900,55199,north stairway (2nd floor),toilet 3,2
54900,55199,poster area,exhibition hall,3
54900,55199,poster area,room 2,1
54900,55199,poster area,room 4,1
54900,55199,poster area,south stairway (1st floor),2
54900,55199,poster area,sub convention a,99
54900,55199,poster area,sub convention b,4
54900,55199,poster area,sub convention c,2
54900,55199,poster area,sub convention d,3
54900,55199,poster area,toilet 1,8
54900,55199,poster area,toilet 2,4
54900,55199,rest area,south stairway (2nd floor),7
54900,55199,rest area,toilet 3,1
54900,55199,room 1,poster area,6
54900,55199,room 1,room 2,1
54900,55199,room 1,sub convention a,2
54900,55199,room 1,toilet 2,5
54900,55199,room 2,poster area,7
54900,55199,room 2,sub convention a,1
54900,55199,room 2,toilet 1,1
54900,55199,room 2,toilet 2,1
54900,55199,room 4,poster area,1
54900,55199,south stairway (1st floor),poster area,14
54900,55199,south stairway (1st floor),south stairway (2nd floor),5
54900,55199,south stairway (1st floor),sub convention c,1
54900,55199,south stairway (2nd floor),rest area,4
54900,55199,south stairway (2nd floor),south stairway (1st floor),18
