area,floor,px,py,start_time,end_time,visitor_count
room 5,2,2,4,39300,39599,15
room 5,2,2,4,39600,39899,15
room 5,2,2,4,39900,40199,15
room 5,2,2,4,40200,40499,15
room 5,2,2,4,40500,40799,15
room 5,2,2,4,40800,41099,15
room 5,2,2,4,41100,41399,11
room 5,2,2,4,41400,41699,8
room 5,2,2,4,42300,42599,1
room 5,2,2,5,31200,31499,1
room 5,2,2,5,32400,32699,18
room 5,2,2,5,32700,32999,28
room 5,2,2,5,33000,33299,30
room 5,2,2,5,33300,33599,30
room 5,2,2,5,33600,33899,30
room 5,2,2,5,33900,34199,30
room 5,2,2,5,34200,34499,30
room 5,2,2,5,34500,34799,30
room 5,2,2,5,34800,35099,30
room 5,2,2,5,35100,35399,30
room 5,2,2,5,35400,35699,30
room 5,2,2,5,35700,35999,30
room 5,2,2,5,36000,36299,30
room 5,2,2,5,36300,36599,30
room 5,2,2,5,36600,36899,30
room 5,2,2,5,36900,37199,30
room 5,2,2,5,37200,37499,30
room 5,2,2,5,37500,37799,30
room 5,2,2,5,37800,38099,28
room 5,2,2,5,38100,38399,21
room 5,2,2,5,38400,38699,21
room 5,2,2,5,38700,38999,21
room 5,2,2,5,39000,39299,21
room 5,2,2,5,39300,39599,20
room 5,2,2,5,39600,39899,21
room 5,2,2,5,39900,40199,20
room 5,2,2,5,40200,40499,20
room 5,2,2,5,40500,40799,20
room 5,2,2,5,40800,41099,20
room 5,2,2,5,41100,41399,15
room 5,2,2,5,41400,41699,11
room 5,2,3,4,31200,31499,1
room 5,2,3,4,32400,32699,28
room 5,2,3,4,32700,32999,35
room 5,2,3,4,33000,33299,26
room 5,2,3,4,33300,33599,25
room 5,2,3,4,33600,33899,26
room 5,2,3,4,33900,34199,26
room 5,2,3,4,34200,34499,25
room 5,2,3,4,34500,34799,25
room 5,2,3,4,34800,35099,25
room 5,2,3,4,35100,35399,25
room 5,2,3,4,35400,35699,25
room 5,2,3,4,35700,35999,25
room 5,2,3,4,36000,36299,25
room 5,2,3,4,36300,36599,25
room 5,2,3,4,36600,36899,25
room 5,2,3,4,36900,37199,25
room 5,2,3,4,37200,37499,25
room 5,2,3,4,37500,37799,27
room 5,2,3,4,37800,38099,24
room 5,2,3,4,38100,38399,18
room 5,2,3,4,38400,38699,18
room 5,2,3,4,38700,38999,18
room 5,2,3,4,39000,39299,18
room 5,2,3,4,39300,39599,18
room 5,2,3,4,39600,39899,18
room 5,2,3,4,39900,40199,18
room 5,2,3,4,40200,40499,18
room 5,2,3,4,40500,40799,18
room 5,2,3,4,40800,41099,20
room 5,2,3,4,41100,41399,15
room 5,2,3,4,41400,41699,9
room 5,2,3,4,42300,42599,1
room 5,2,3,5,31200,31499,1
room 5,2,3,5,32400,32699,28
room 5,2,3,5,32700,32999,23
room 5,2,3,5,33000,33299,22
room 5,2,3,5,33300,33599,19
room 5,2,3,5,33600,33899,19
room 5,2,3,5,33900,34199,19
room 5,2,3,5,34200,34499,19
room 5,2,3,5,34500,34799,19
room 5,2,3,5,34800,35099,19
room 5,2,3,5,35100,35399,19
room 5,2,3,5,35400,35699,19
room 5,2,3,5,35700,35999,19
room 5,2,3,5,36000,36299,19
room 5,2,3,5,36300,36599,19
room 5,2,3,5,36600,36899,19
room 5,2,3,5,36900,37199,19
room 5,2,3,5,37200,37499,19
room 5,2,3,5,37500,37799,19
room 5,2,3,5,37800,38099,17
room 5,2,3,5,38100,38399,16
room 5,2,3,5,38400,38699,16
room 5,2,3,5,38700,38999,17
room 5,2,3,5,39000,39299,17
room 5,2,3,5,39300,39599,17
room 5,2,3,5,39600,39899,18
room 5,2,3,5,39900,40199,17
room 5,2,3,5,40200,40499,17
room 5,2,3,5,40500,40799,17
room 5,2,3,5,40800,41099,18
room 5,2,3,5,41100,41399,13
room 5,2,3,5,41400,41699,17
room 5,2,4,4,31200,31499,1
room 5,2,4,4,32400,32699,42
room 5,2,4,4,32700,32999,37
room 5,2,4,4,33000,33299,17
room 5,2,4,4,33300,33599,17
room 5,2,4,4,33600,33899,18
room 5,2,4,4,33900,34199,17
room 5,2,4,4,34200,34499,17
room 5,2,4,4,34500,34799,17
room 5,2,4,4,34800,35099,17
room 5,2,4,4,35100,35399,17
room 5,2,4,4,35400,35699,17
room 5,2,4,4,35700,35999,17
room 5,2,4,4,36000,36299,17
room 5,2,4,4,36300,36599,17
room 5,2,4,4,36600,36899,17
room 5,2,4,4,36900,37199,17
room 5,2,4,4,37200,37499,17
room 5,2,4,4,37500,37799,20
room 5,2,4,4,37800,38099,14
room 5,2,4,4,38100,38399,6
room 5,2,4,4,38400,38699,6
room 5,2,4,4,38700,38999,6
room 5,2,4,4,39000,39299,6
room 5,2,4,4,39300,39599,6
room 5,2,4,4,39600,39899,6
room 5,2,4,4,39900,40199,6
room 5,2,4,4,40200,40499,6
room 5,2,4,4,40500,40799,6
room 5,2,4,4,40800,41099,8
room 5,2,4,4,41100,41399,10
room 5,2,4,4,41400,41699,3
room 5,2,4,4,42300,42599,1
room 5,2,4,5,31200,31499,1
room 5,2,4,5,32400,32699,33
room 5,2,4,5,32700,32999,27
room 5,2,4,5,33000,33299,22
room 5,2,4,5,33300,33599,15
room 5,2,4,5,33600,33899,15
room 5,2,4,5,33900,34199,15
room 5,2,4,5,34200,34499,15
room 5,2,4,5,34500,34799,15
room 5,2,4,5,34800,35099,15
room 5,2,4,5,35100,35399,15
room 5,2,4,5,35400,35699,15
room 5,2,4,5,35700,35999,15
room 5,2,4,5,36000,36299,15
room 5,2,4,5,36300,36599,15
room 5,2,4,5,36600,36899,15
room 5,2,4,5,36900,37199,15
room 5,2,4,5,37200,37499,15
room 5,2,4,5,37500,37799,15
room 5,2,4,5,37800,38099,11
room 5,2,4,5,38100,38399,10
room 5,2,4,5,38400,38699,10
room 5,2,4,5,38700,38999,11
room 5,2,4,5,39000,39299,10
room 5,2,4,5,39300,39599,10
room 5,2,4,5,39600,39899,11
room 5,2,4,5,39900,40199,10
room 5,2,4,5,40200,40499,10
room 5,2,4,5,40500,40799,10
room 5,2,4,5,40800,41099,10
room 5,2,4,5,41100,41399,10
room 5,2,4,5,41400,41699,17
room 5,2,5,4,31200,31499,1
room 5,2,5,4,32400,32699,64
room 5,2,5,4,32700,32999,50
room 5,2,5,4,33000,33299,26
room 5,2,5,4,33300,33599,25
room 5,2,5,4,33600,33899,25
room 5,2,5,4,33900,34199,24
room 5,2,5,4,34200,34499,24
room 5,2,5,4,34500,34799,24
room 5,2,5,4,34800,35099,24
room 5,2,5,4,35100,35399,24
room 5,2,5,4,35400,35699,24
room 5,2,5,4,35700,35999,24
room 5,2,5,4,36000,36299,24
room 5,2,5,4,36300,36599,24
room 5,2,5,4,36600,36899,24
room 5,2,5,4,36900,37199,24
room 5,2,5,4,37200,37499,24
room 5,2,5,4,37500,37799,27
room 5,2,5,4,37800,38099,23
room 5,2,5,4,38100,38399,17
room 5,2,5,4,38400,38699,17
room 5,2,5,4,38700,38999,17
room 5,2,5,4,39000,39299,17
room 5,2,5,4,39300,39599,17
room 5,2,5,4,39600,39899,17
room 5,2,5,4,39900,40199,17
room 5,2,5,4,40200,40499,17
room 5,2,5,4,40500,40799,17
room 5,2,5,4,40800,41099,24
room 5,2,5,4,41100,41399,16
room 5,2,5,4,41400,41699,8
room 5,2,5,4,42300,42599,1
room 5,2,5,5,31200,31499,1
room 5,2,5,5,32400,32699,50
room 5,2,5,5,32700,32999,41
room 5,2,5,5,33000,33299,31
room 5,2,5,5,33300,33599,23
room 5,2,5,5,33600,33899,23
room 5,2,5,5,33900,34199,23
room 5,2,5,5,34200,34499,23
room 5,2,5,5,34500,34799,23
room 5,2,5,5,34800,35099,23
room 5,2,5,5,35100,35399,23
room 5,2,5,5,35400,35699,23
room 5,2,5,5,35700,35999,23
room 5,2,5,5,36000,36299,23
room 5,2,5,5,36300,36599,23
room 5,2,5,5,36600,36899,23
room 5,2,5,5,36900,37199,23
room 5,2,5,5,37200,37499,23
room 5,2,5,5,37500,37799,24
room 5,2,5,5,37800,38099,20
room 5,2,5,5,38100,38399,18
room 5,2,5,5,38400,38699,18
room 5,2,5,5,38700,38999,19
room 5,2,5,5,39000,39299,18
room 5,2,5,5,39300,39599,18
room 5,2,5,5,39600,39899,19
room 5,2,5,5,39900,40199,18
room 5,2,5,5,40200,40499,18
room 5,2,5,5,40500,40799,18
room 5,2,5,5,40800,41099,18
room 5,2,5,5,41100,41399,13
room 5,2,5,5,41400,41699,22
room 6,2,10,8,27000,27299,1
room 6,2,10,8,27300,27599,3
room 6,2,10,8,27600,27899,8
room 6,2,10,8,27900,28199,11
room 6,2,10,8,28200,28499,8
room 6,2,10,8,28500,28799,9
room 6,2,10,8,28800,29099,11
room 6,2,10,8,29100,29399,3
room 6,2,10,8,29400,29699,2
room 6,2,10,8,29700,29999,1
room 6,2,10,8,30000,30299,4
room 6,2,10,8,30300,30599,5
room 6,2,10,8,30600,30899,4
room 6,2,10,8,30900,31199,4
room 6,2,10,8,31200,31499,3
room 6,2,10,8,31500,31799,8
room 6,2,10,8,31800,32099,4
room 6,2,10,8,32100,32399,4
room 6,2,10,8,32400,32699,3
room 6,2,10,8,32700,32999,1
room 6,2,10,8,33000,33299,2
room 6,2,10,8,33300,33599,3
room 6,2,10,8,33600,33899,3
room 6,2,10,8,33900,34199,2
room 6,2,10,8,34200,34499,3
room 6,2,10,8,36900,37199,2
room 6,2,10,8,37200,37499,3
room 6,2,10,8,37500,37799,2
room 6,2,10,8,39000,39299,2
room 6,2,10,8,39300,39599,1
room 6,2,10,8,39600,39899,39
room 6,2,10,8,39900,40199,17
room 6,2,10,8,40200,40499,12
room 6,2,10,8,40500,40799,12
room 6,2,10,8,40800,41099,12
room 6,2,10,8,41100,41399,12
room 6,2,10,8,41400,41699,30
room 6,2,10,8,41700,41999,13
room 6,2,10,8,42000,42299,7
room 6,2,10,8,42300,42599,5
room 6,2,10,8,42600,42899,4
room 6,2,10,8,42900,43199,4
room 6,2,10,8,43200,43499,4
room 6,2,10,9,27600,27899,1
room 6,2,10,9,27900,28199,4
room 6,2,10,9,28200,28499,5
room 6,2,10,9,28500,28799,5
room 6,2,10,9,28800,29099,8
room 6,2,10,9,29100,29399,1
room 6,2,10,9,30600,30899,1
room 6,2,10,9,30900,31199,1
room 6,2,10,9,31200,31499,1
room 6,2,10,9,31500,31799,3
room 6,2,10,9,31800,32099,3
room 6,2,10,9,32100,32399,2
room 6,2,10,9,32400,32699,1
room 6,2,10,9,39600,39899,13
room 6,2,10,9,39900,40199,15
room 6,2,10,9,40200,40499,15
room 6,2,10,9,40500,40799,15
room 6,2,10,9,40800,41099,15
room 6,2,10,9,41100,41399,17
room 6,2,10,9,41400,41699,23
room 6,2,10,9,41700,41999,9
room 6,2,10,9,42000,42299,7
room 6,2,10,9,42300,42599,7
room 6,2,10,9,42600,42899,6
room 6,2,10,9,42900,43199,7
room 6,2,10,9,43200,43499,7
room 6,2,11,8,27300,27599,1
room 6,2,11,8,27600,27899,1
room 6,2,11,8,27900,28199,2
room 6,2,11,8,28200,28499,4
room 6,2,11,8,28500,28799,7
room 6,2,11,8,28800,29099,10
room 6,2,11,8,29100,29399,1
room 6,2,11,8,30000,30299,2
room 6,2,11,8,30300,30599,4
room 6,2,11,8,30600,30899,4
room 6,2,11,8,30900,31199,4
room 6,2,11,8,31200,31499,3
room 6,2,11,8,31500,31799,3
room 6,2,11,8,31800,32099,2
room 6,2,11,8,36900,37199,1
room 6,2,11,8,37200,37499,3
room 6,2,11,8,37500,37799,2
room 6,2,11,8,37800,38099,1
room 6,2,11,8,38100,38399,1
room 6,2,11,8,38400,38699,1
room 6,2,11,8,38700,38999,1
room 6,2,11,8,39000,39299,2
room 6,2,11,8,39300,39599,3
room 6,2,11,8,39600,39899,11
room 6,2,11,8,39900,40199,12
room 6,2,11,8,40200,40499,12
room 6,2,11,8,40500,40799,12
room 6,2,11,8,40800,41099,12
room 6,2,11,8,41100,41399,14
room 6,2,11,8,41400,41699,25
room 6,2,11,8,41700,41999,8
room 6,2,11,8,42000,42299,8
room 6,2,11,8,42300,42599,6
room 6,2,11,8,42600,42899,7
room 6,2,11,8,42900,43199,7
room 6,2,11,8,43200,43499,2
room 6,2,11,9,27000,27299,1
room 6,2,11,9,27300,27599,3
room 6,2,11,9,27600,27899,6
room 6,2,11,9,27900,28199,8
room 6,2,11,9,28200,28499,8
room 6,2,11,9,28500,28799,9
room 6,2,11,9,28800,29099,7
room 6,2,11,9,29400,29699,1
room 6,2,11,9,29700,29999,1
room 6,2,11,9,30000,30299,1
room 6,2,11,9,30300,30599,1
room 6,2,11,9,30600,30899,1
room 6,2,11,9,30900,31199,1
room 6,2,11,9,31500,31799,2
room 6,2,11,9,31800,32099,2
room 6,2,11,9,32100,32399,1
room 6,2,11,9,32400,32699,1
room 6,2,11,9,33000,33299,1
room 6,2,11,9,33300,33599,2
room 6,2,11,9,33600,33899,2
room 6,2,11,9,36900,37199,1
room 6,2,11,9,37200,37499,1
room 6,2,11,9,37500,37799,1
room 6,2,11,9,37800,38099,1
room 6,2,11,9,38100,38399,1
room 6,2,11,9,38400,38699,1
room 6,2,11,9,38700,38999,1
room 6,2,11,9,39000,39299,2
room 6,2,11,9,39300,39599,1
room 6,2,11,9,39600,39899,10
room 6,2,11,9,39900,40199,11
room 6,2,11,9,40200,40499,11
room 6,2,11,9,40500,40799,11
room 6,2,11,9,40800,41099,11
room 6,2,11,9,41100,41399,12
room 6,2,11,9,41400,41699,20
room 6,2,11,9,41700,41999,13
room 6,2,11,9,42000,42299,9
room 6,2,11,9,42300,42599,9
room 6,2,11,9,42600,42899,9
room 6,2,11,9,42900,43199,8
room 6,2,11,9,43200,43499,8
south stairway (1st floor),1,10,1,27000,27299,2
south stairway (1st floor),1,10,1,27300,27599,6
south stairway (1st floor),1,10,1,27600,27899,4
south stairway (1st floor),1,10,1,27900,28199,8
south stairway (1st floor),1,10,1,28200,28499,2
south stairway (1st floor),1,10,1,28500,28799,6
south stairway (1st floor),1,10,1,28800,29099,34
south stairway (1st floor),1,10,1,29100,29399,7
south stairway (1st floor),1,10,1,29400,29699,1
south stairway (1st floor),1,10,1,29700,29999,2
south stairway (1st floor),1,10,1,30000,30299,3
south stairway (1st floor),1,10,1,30300,30599,5
south stairway (1st floor),1,10,1,30600,30899,6
south stairway (1st floor),1,10,1,30900,31199,27
south stairway (1st floor),1,10,1,31200,31499,46
south stairway (1st floor),1,10,1,31500,31799,50
south stairway (1st floor),1,10,1,31800,32099,76
south stairway (1st floor),1,10,1,32100,32399,76
south stairway (1st floor),1,10,1,32400,32699,233
south stairway (1st floor),1,10,1,32700,32999,48
south stairway (1st floor),1,10,1,33000,33299,21
south stairway (1st floor),1,10,1,33300,33599,15
south stairway (1st floor),1,10,1,33600,33899,24
south stairway (1st floor),1,10,1,33900,34199,18
south stairway (1st floor),1,10,1,34200,34499,30
south stairway (1st floor),1,10,1,34500,34799,9
south stairway (1st floor),1,10,1,34800,35099,16
south stairway (1st floor),1,10,1,35100,35399,22
south stairway (1st floor),1,10,1,35400,35699,18
south stairway (1st floor),1,10,1,35700,35999,3
south stairway (1st floor),1,10,1,36000,36299,4
south stairway (1st floor),1,10,1,36300,36599,4
south stairway (1st floor),1,10,1,36600,36899,5
south stairway (1st floor),1,10,1,36900,37199,15
south stairway (1st floor),1,10,1,37200,37499,24
south stairway (1st floor),1,10,1,37500,37799,55
south stairway (1st floor),1,10,1,37800,38099,140
south stairway (1st floor),1,10,1,38100,38399,62
south stairway (1st floor),1,10,1,38400,38699,92
south stairway (1st floor),1,10,1,38700,38999,81
south stairway (1st floor),1,10,1,39000,39299,192
south stairway (1st floor),1,10,1,39300,39599,27
south stairway (1st floor),1,10,1,39600,39899,76
south stairway (1st floor),1,10,1,39900,40199,37
south stairway (1st floor),1,10,1,40200,40499,66
south stairway (1st floor),1,10,1,40500,40799,55
south stairway (1st floor),1,10,1,40800,41099,102
south stairway (1st floor),1,10,1,41100,41399,111
south stairway (1st floor),1,10,1,41400,41699,231
south stairway (1st floor),1,10,1,41700,41999,142
south stairway (1st floor),1,10,1,42000,42299,49
south stairway (1st floor),1,10,1,42300,42599,11
south stairway (1st floor),1,10,1,42600,42899,88
south stairway (1st floor),1,10,1,42900,43199,10
south stairway (1st floor),1,10,1,43200,43499,35
south stairway (1st floor),1,10,1,43500,43799,18
south stairway (1st floor),1,10,1,43800,44099,4
south stairway (1st floor),1,10,1,44400,44699,2
south stairway (1st floor),1,10,1,45000,45299,1
south stairway (1st floor),1,11,1,27000,27299,2
south stairway (1st floor),1,11,1,27300,27599,6
south stairway (1st floor),1,11,1,27600,27899,4
south stairway (1st floor),1,11,1,27900,28199,8
south stairway (1st floor),1,11,1,28200,28499,2
south stairway (1st floor),1,11,1,28500,28799,6
south stairway (1st floor),1,11,1,28800,29099,33
south stairway (1st floor),1,11,1,29100,29399,7
south stairway (1st floor),1,11,1,29700,29999,2
south stairway (1st floor),1,11,1,30000,30299,2
south stairway (1st floor),1,11,1,30300,30599,4
south stairway (1st floor),1,11,1,30600,30899,5
south stairway (1st floor),1,11,1,30900,31199,28
south stairway (1st floor),1,11,1,31200,31499,52
south stairway (1st floor),1,11,1,31500,31799,51
south stairway (1st floor),1,11,1,31800,32099,85
south stairway (1st floor),1,11,1,32100,32399,84
south stairway (1st floor),1,11,1,32400,32699,250
south stairway (1st floor),1,11,1,32700,32999,61
south stairway (1st floor),1,11,1,33000,33299,29
south stairway (1st floor),1,11,1,33300,33599,17
south stairway (1st floor),1,11,1,33600,33899,33
south stairway (1st floor),1,11,1,33900,34199,22
south stairway (1st floor),1,11,1,34200,34499,31
south stairway (1st floor),1,11,1,34500,34799,10
south stairway (1st floor),1,11,1,34800,35099,15
south stairway (1st floor),1,11,1,35100,35399,24
south stairway (1st floor),1,11,1,35400,35699,18
south stairway (1st floor),1,11,1,35700,35999,3
south stairway (1st floor),1,11,1,36000,36299,3
south stairway (1st floor),1,11,1,36300,36599,3
south stairway (1st floor),1,11,1,36600,36899,4
south stairway (1st floor),1,11,1,36900,37199,15
south stairway (1st floor),1,11,1,37200,37499,24
south stairway (1st floor),1,11,1,37500,37799,59
south stairway (1st floor),1,11,1,37800,38099,143
south stairway (1st floor),1,11,1,38100,38399,68
south stairway (1st floor),1,11,1,38400,38699,96
south stairway (1st floor),1,11,1,38700,38999,78
south stairway (1st floor),1,11,1,39000,39299,194
south stairway (1st floor),1,11,1,39300,39599,31
south stairway (1st floor),1,11,1,39600,39899,76
south stairway (1st floor),1,11,1,39900,40199,39
south stairway (1st floor),1,11,1,40200,40499,76
south stairway (1st floor),1,11,1,40500,40799,66
south stairway (1st floor),1,11,1,40800,41099,116
south stairway (1st floor),1,11,1,41100,41399,132
south stairway (1st floor),1,11,1,41400,41699,255
south stairway (1st floor),1,11,1,41700,41999,154
south stairway (1st floor),1,11,1,42000,42299,55
south stairway (1st floor),1,11,1,42300,42599,12
south stairway (1st floor),1,11,1,42600,42899,93
south stairway (1st floor),1,11,1,42900,43199,13
south stairway (1st floor),1,11,1,43200,43499,44
south stairway (1st floor),1,11,1,43500,43799,19
south stairway (1st floor),1,11,1,43800,44099,5
south stairway (1st floor),1,11,1,44400,44699,5
south stairway (1st floor),1,11,1,45000,45299,4
south stairway (2nd floor),2,10,1,27000,27299,2
south stairway (2nd floor),2,10,1,27300,27599,4
south stairway (2nd floor),2,10,1,27600,27899,6
south stairway (2nd floor),2,10,1,27900,28199,8
south stairway (2nd floor),2,10,1,28200,28499,2
south stairway (2nd floor),2,10,1,28500,28799,5
south stairway (2nd floor),2,10,1,28800,29099,34
south stairway (2nd floor),2,10,1,29100,29399,4
south stairway (2nd floor),2,10,1,29400,29699,1
south stairway (2nd floor),2,10,1,29700,29999,1
south stairway (2nd floor),2,10,1,30000,30299,2
south stairway (2nd floor),2,10,1,30300,30599,4
south stairway (2nd floor),2,10,1,30600,30899,4
south stairway (2nd floor),2,10,1,30900,31199,22
south stairway (2nd floor),2,10,1,31200,31499,45
south stairway (2nd floor),2,10,1,31500,31799,47
south stairway (2nd floor),2,10,1,31800,32099,73
south stairway (2nd floor),2,10,1,32100,32399,70
south stairway (2nd floor),2,10,1,32400,32699,231
south stairway (2nd floor),2,10,1,32700,32999,46
south stairway (2nd floor),2,10,1,33000,33299,20
south stairway (2nd floor),2,10,1,33300,33599,15
south stairway (2nd floor),2,10,1,33600,33899,21
south stairway (2nd floor),2,10,1,33900,34199,17
south stairway (2nd floor),2,10,1,34200,34499,28
south stairway (2nd floor),2,10,1,34500,34799,8
south stairway (2nd floor),2,10,1,34800,35099,15
south stairway (2nd floor),2,10,1,35100,35399,21
south stairway (2nd floor),2,10,1,35400,35699,15
south stairway (2nd floor),2,10,1,35700,35999,2
south stairway (2nd floor),2,10,1,36000,36299,3
south stairway (2nd floor),2,10,1,36300,36599,3
south stairway (2nd floor),2,10,1,36600,36899,3
south stairway (2nd floor),2,10,1,36900,37199,12
south stairway (2nd floor),2,10,1,37200,37499,21
south stairway (2nd floor),2,10,1,37500,37799,51
south stairway (2nd floor),2,10,1,37800,38099,139
south stairway (2nd floor),2,10,1,38100,38399,56
south stairway (2nd floor),2,10,1,38400,38699,80
south stairway (2nd floor),2,10,1,38700,38999,85
south stairway (2nd floor),2,10,1,39000,39299,189
south stairway (2nd floor),2,10,1,39300,39599,27
south stairway (2nd floor),2,10,1,39600,39899,73
south stairway (2nd floor),2,10,1,39900,40199,39
south stairway (2nd floor),2,10,1,40200,40499,65
south stairway (2nd floor),2,10,1,40500,40799,49
south stairway (2nd floor),2,10,1,40800,41099,97
south stairway (2nd floor),2,10,1,41100,41399,112
south stairway (2nd floor),2,10,1,41400,41699,215
south stairway (2nd floor),2,10,1,41700,41999,141
south stairway (2nd floor),2,10,1,42000,42299,44
south stairway (2nd floor),2,10,1,42300,42599,9
south stairway (2nd floor),2,10,1,42600,42899,88
south stairway (2nd floor),2,10,1,42900,43199,8
south stairway (2nd floor),2,10,1,43200,43499,34
south stairway (2nd floor),2,10,1,43500,43799,17
south stairway (2nd floor),2,10,1,43800,44099,2
south stairway (2nd floor),2,10,1,44400,44699,1
south stairway (2nd floor),2,11,1,27000,27299,2
south stairway (2nd floor),2,11,1,27300,27599,6
south stairway (2nd floor),2,11,1,27600,27899,6
south stairway (2nd floor),2,11,1,27900,28199,8
south stairway (2nd floor),2,11,1,28200,28499,2
south stairway (2nd floor),2,11,1,28500,28799,6
south stairway (2nd floor),2,11,1,28800,29099,34
south stairway (2nd floor),2,11,1,29100,29399,5
south stairway (2nd floor),2,11,1,29400,29699,1
south stairway (2nd floor),2,11,1,29700,29999,1
south stairway (2nd floor),2,11,1,30000,30299,2
south stairway (2nd floor),2,11,1,30300,30599,4
south stairway (2nd floor),2,11,1,30600,30899,4
south stairway (2nd floor),2,11,1,30900,31199,25
south stairway (2nd floor),2,11,1,31200,31499,45
south stairway (2nd floor),2,11,1,31500,31799,50
south stairway (2nd floor),2,11,1,31800,32099,75
south stairway (2nd floor),2,11,1,32100,32399,72
south stairway (2nd floor),2,11,1,32400,32699,233
south stairway (2nd floor),2,11,1,32700,32999,46
south stairway (2nd floor),2,11,1,33000,33299,21
south stairway (2nd floor),2,11,1,33300,33599,15
south stairway (2nd floor),2,11,1,33600,33899,21
south stairway (2nd floor),2,11,1,33900,34199,18
south stairway (2nd floor),2,11,1,34200,34499,29
south stairway (2nd floor),2,11,1,34500,34799,8
south stairway (2nd floor),2,11,1,34800,35099,15
south stairway (2nd floor),2,11,1,35100,35399,21
south stairway (2nd floor),2,11,1,35400,35699,16
south stairway (2nd floor),2,11,1,35700,35999,2
south stairway (2nd floor),2,11,1,36000,36299,3
south stairway (2nd floor),2,11,1,36300,36599,3
south stairway (2nd floor),2,11,1,36600,36899,3
south stairway (2nd floor),2,11,1,36900,37199,13
south stairway (2nd floor),2,11,1,37200,37499,22
south stairway (2nd floor),2,11,1,37500,37799,55
south stairway (2nd floor),2,11,1,37800,38099,140
south stairway (2nd floor),2,11,1,38100,38399,58
south stairway (2nd floor),2,11,1,38400,38699,88
south stairway (2nd floor),2,11,1,38700,38999,87
south stairway (2nd floor),2,11,1,39000,39299,192
south stairway (2nd floor),2,11,1,39300,39599,27
south stairway (2nd floor),2,11,1,39600,39899,76
south stairway (2nd floor),2,11,1,39900,40199,37
south stairway (2nd floor),2,11,1,40200,40499,66
south stairway (2nd floor),2,11,1,40500,40799,52
south stairway (2nd floor),2,11,1,40800,41099,96
south stairway (2nd floor),2,11,1,41100,41399,110
south stairway (2nd floor),2,11,1,41400,41699,224
south stairway (2nd floor),2,11,1,41700,41999,143
south stairway (2nd floor),2,11,1,42000,42299,47
south stairway (2nd floor),2,11,1,42300,42599,10
south stairway (2nd floor),2,11,1,42600,42899,89
south stairway (2nd floor),2,11,1,42900,43199,10
south stairway (2nd floor),2,11,1,43200,43499,36
south stairway (2nd floor),2,11,1,43500,43799,20
south stairway (2nd floor),2,11,1,43800,44099,5
south stairway (2nd floor),2,11,1,44100,44399,1
south stairway (2nd floor),2,11,1,44400,44699,2
sub convention a,1,1,12,33600,33899,2
sub convention a,1,1,12,33900,34199,2
sub convention a,1,1,12,34200,34499,4
sub convention a,1,1,12,34500,34799,4
sub convention a,1,1,12,34800,35099,4
sub convention a,1,1,12,35100,35399,4
sub convention a,1,1,12,35400,35699,4
sub convention a,1,1,12,35700,35999,4
sub convention a,1,1,12,36000,36299,4
sub convention a,1,1,12,36300,36599,4
sub convention a,1,1,12,36600,36899,4
sub convention a,1,1,12,36900,37199,4
sub convention a,1,1,12,37200,37499,4
sub convention a,1,1,12,37500,37799,4
sub convention a,1,1,12,37800,38099,4
sub convention a,1,1,12,38100,38399,2
sub convention a,1,1,12,38400,38699,2
sub convention a,1,1,12,38700,38999,2
sub convention a,1,1,12,39000,39299,2
sub convention a,1,1,12,39300,39599,2
sub convention a,1,1,12,39600,39899,2
sub convention a,1,1,12,39900,40199,1
sub convention a,1,1,12,40200,40499,1
sub convention a,1,1,12,40500,40799,1
sub convention a,1,1,12,40800,41099,1
sub convention a,1,1,12,41100,41399,1
sub convention a,1,1,12,41400,41699,2
sub convention a,1,1,13,37800,38099,2
sub convention a,1,1,13,38100,38399,2
sub convention a,1,1,13,38400,38699,2
sub convention a,1,1,13,38700,38999,2
sub convention a,1,1,13,39000,39299,2
sub convention a,1,1,13,39300,39599,2
sub convention a,1,1,13,39600,39899,2
sub convention a,1,1,13,39900,40199,2
sub convention a,1,1,13,40200,40499,2
sub convention a,1,1,13,40500,40799,2
sub convention a,1,1,13,40800,41099,2
sub convention a,1,1,13,41100,41399,2
sub convention a,1,1,13,41400,41699,2
sub convention a,1,1,13,41700,41999,1
sub convention a,1,1,13,42000,42299,1
sub convention a,1,2,12,33600,33899,2
sub convention a,1,2,12,34200,34499,6
sub convention a,1,2,12,34500,34799,9
sub convention a,1,2,12,34800,35099,15
sub convention a,1,2,12,35100,35399,14
sub convention a,1,2,12,35400,35699,14
sub convention a,1,2,12,35700,35999,14
sub convention a,1,2,12,36000,36299,14
sub convention a,1,2,12,36300,36599,14
sub convention a,1,2,12,36600,36899,14
sub convention a,1,2,12,36900,37199,14
sub convention a,1,2,12,37200,37499,14
sub convention a,1,2,12,37500,37799,12
sub convention a,1,2,12,37800,38099,26
sub convention a,1,2,12,38100,38399,42
sub convention a,1,2,12,38400,38699,89
sub convention a,1,2,12,38700,38999,104
sub convention a,1,2,12,39000,39299,106
sub convention a,1,2,12,39300,39599,104
sub convention a,1,2,12,39600,39899,106
sub convention a,1,2,12,39900,40199,107
sub convention a,1,2,12,40200,40499,112
sub convention a,1,2,12,40500,40799,128
sub convention a,1,2,12,40800,41099,97
sub convention a,1,2,12,41400,41699,1
