start_time,end_time,source,target,movement_count
49500,49799,room 3,poster area,2
49500,49799,room 3,south stairway (1st floor),1
49500,49799,room 3,toilet 2,1
49500,49799,room 6,south stairway (2nd floor),1
49500,49799,south stairway (1st floor),exhibition hall,34
49500,49799,south stairway (1st floor),poster area,13
49500,49799,south stairway (1st floor),room 3,2
49500,49799,south stairway (1st floor),south stairway (2nd floor),14
49500,49799,south stairway (1st floor),toilet 1,6
49500,49799,south stairway (1st floor),toilet 2,7
49500,49799,south stairway (2nd floor),rest area,4
49500,49799,south stairway (2nd floor),south stairway (1st floor),63
49500,49799,south stairway (2nd floor),toilet 3,7
49500,49799,toilet 1,exhibition hall,2
49500,49799,toilet 1,poster area,15
49500,49799,toilet 1,south stairway (1st floor),2
49500,49799,toilet 2,exhibition hall,10
49500,49799,toilet 2,room 2,1
49500,49799,toilet 2,room 3,2
49500,49799,toilet 2,south stairway (1st floor),1
49500,49799,toilet 3,north stairway (2nd floor),3
49500,49799,toilet 3,rest area,5
49500,49799,toilet 3,south stairway (2nd floor),39
49800,50099,exhibition hall,poster area,5
49800,50099,exhibition hall,room 3,1
49800,50099,exhibition hall,south stairway (1st floor),3
49800,50099,exhibition hall,toilet 1,1
49800,50099,exhibition hall,toilet 2,2
49800,50099,north stairway (1st floor),room 2,3
49800,50099,north stairway (2nd floor),north stairway (1st floor),1
49800,50099,poster area,exhibition hall,19
49800,50099,poster area,room 2,1
49800,50099,poster area,room 3,1
49800,50099,poster area,south stairway (1st floor),6
49800,50099,poster area,sub convention a,1
49800,50099,poster area,sub convention b,1
49800,50099,poster area,sub convention c,1
49800,50099,poster area,sub convention d,1
49800,50099,poster area,toilet 1,16
49800,50099,rest area,south stairway (2nd floor),26
49800,50099,rest area,toilet 3,43
49800,50099,restaurant,south stairway (2nd floor),2
49800,50099,restaurant,toilet 3,2
49800,50099,room 2,poster area,2
49800,50099,room 2,toilet 1,1
49800,50099,room 3,exhibition hall,7
49800,50099,room 3,poster area,1
49800,50099,room 3,south stairway (1st floor),1
49800,50099,room 6,south stairway (2nd floor),3
49800,50099,south stairway (1st floor),exhibition hall,47
49800,50099,south stairway (1st floor),poster area,15
49800,50099,south stairway (1st floor),room 3,1
49800,50099,south stairway (1st floor),south stairway (2nd floor),20
49800,50099,south stairway (1st floor),sub convention a,1
49800,50099,south stairway (1st floor),toilet 1,7
49800,50099,south stairway (1st floor),toilet 2,7
49800,50099,south stairway (2nd floor),rest area,5
49800,50099,south stairway (2nd floor),south stairway (1st floor),68
49800,50099,south stairway (2nd floor),toilet 3,5
49800,50099,toilet 1,exhibition hall,2
49800,50099,toilet 1,poster area,22
49800,50099,toilet 1,room 2,2
49800,50099,toilet 1,south stairway (1st floor),1
49800,50099,toilet 2,exhibition hall,6
49800,50099,toilet 2,poster area,3
49800,50099,toilet 2,room 3,1
49800,50099,toilet 2,south stairway (1st floor),2
49800,50099,toilet 2,sub convention c,1
49800,50099,toilet 2,toilet 1,1
49800,50099,toilet 3,north stairway (2nd floor),1
49800,50099,toilet 3,rest area,2
49800,50099,toilet 3,south stairway (2nd floor),35
50100,50399,exhibition hall,poster area,1
50100,50399,exhibition hall,south stairway (1st floor),6
50100,50399,exhibition hall,toilet 2,3
50100,50399,north stairway (1st floor),poster area,1
50100,50399,north stairway (1st floor),room 2,1
50100,50399,north stairway (2nd floor),north stairway (1st floor),1
50100,50399,poster area,exhibition hall,20
50100,50399,poster area,room 2,2
50100,50399,poster area,room 3,1
50100,50399,poster area,south stairway (1st floor),6
50100,50399,poster area,sub convention a,7
50100,50399,poster area,sub convention c,1
50100,50399,poster area,toilet 1,16
50100,50399,rest area,south stairway (2nd floor),19
50100,50399,rest area,toilet 3,37
50100,50399,restaurant,south stairway (2nd floor),1
50100,50399,restaurant,toilet 3,5
50100,50399,room 2,poster area,1
50100,50399,room 2,toilet 1,1
50100,50399,room 3,exhibition hall,8
50100,50399,room 3,poster area,1
50100,50399,south stairway (1st floor),exhibition hall,39
50100,50399,south stairway (1st floor),poster area,13
50100,50399,south stairway (1st floor),south stairway (2nd floor),21
50100,50399,south stairway (1st floor),toilet 1,8
50100,50399,south stairway (1st floor),toilet 2,9
50100,50399,south stairway (2nd floor),rest area,4
50100,50399,south stairway (2nd floor),restaurant,2
50100,50399,south stairway (2nd floor),south stairway (1st floor),72
50100,50399,south stairway (2nd floor),toilet 3,10
50100,50399,toilet 1,exhibition hall,2
50100,50399,toilet 1,poster area,26
50100,50399,toilet 1,room 2,1
50100,50399,toilet 1,south stairway (1st floor),1
50100,50399,toilet 2,exhibition hall,5
50100,50399,toilet 2,poster area,5
50100,50399,toilet 2,south stairway (1st floor),2
50100,50399,toilet 3,north stairway (2nd floor),1
50100,50399,toilet 3,rest area,2
50100,50399,toilet 3,south stairway (2nd floor),51
50400,50699,exhibition hall,main convention,1
50400,50699,exhibition hall,poster area,153
50400,50699,exhibition hall,south stairway (1st floor),3
50400,50699,exhibition hall,sub convention a,3
50400,50699,exhibition hall,sub convention c,4
50400,50699,exhibition hall,sub convention d,10
50400,50699,exhibition hall,toilet 2,1
50400,50699,main convention,north stairway (1st floor),1
50400,50699,north stairway (1st floor),poster area,1
50400,50699,poster area,exhibition hall,2
50400,50699,poster area,room 2,1
50400,50699,poster area,room 3,1
50400,50699,poster area,south stairway (1st floor),3
50400,50699,poster area,sub convention a,174
50400,50699,poster area,sub convention b,79
50400,50699,poster area,sub convention c,247
50400,50699,poster area,sub convention d,108
50400,50699,poster area,toilet 1,11
50400,50699,poster area,toilet 2,2
50400,50699,rest area,south stairway (2nd floor),208
50400,50699,rest area,toilet 3,16
50400,50699,restaurant,south stairway (2nd floor),3
50400,50699,restaurant,toilet 3,1
50400,50699,room 2,exhibition hall,1
50400,50699,room 2,poster area,90
50400,50699,room 2,sub convention c,1
50400,50699,room 2,sub convention d,7
50400,50699,room 2,toilet 1,1
50400,50699,room 3,exhibition hall,5
50400,50699,room 3,poster area,3
50400,50699,room 4,poster area,6
50400,50699,room 6,south stairway (2nd floor),2
50400,50699,south stairway (1st floor),exhibition hall,25
50400,50699,south stairway (1st floor),poster area,170
50400,50699,south stairway (1st floor),south stairway (2nd floor),7
50400,50699,south stairway (1st floor),sub convention a,4
50400,50699,south stairway (1st floor),sub convention b,1
50400,50699,south stairway (1st floor),sub convention c,10
50400,50699,south stairway (1st floor),sub convention d,26
50400,50699,south stairway (1st floor),toilet 1,5
50400,50699,south stairway (1st floor),toilet 2,8
50400,50699,south stairway (2nd floor),rest area,2
50400,50699,south stairway (2nd floor),south stairway (1st floor),304
50400,50699,south stairway (2nd floor),toilet 3,4
50400,50699,toilet 1,exhibition hall,1
50400,50699,toilet 1,poster area,45
50400,50699,toilet 1,south stairway (1st floor),1
50400,50699,toilet 1,sub convention a,1
50400,50699,toilet 1,sub convention d,1
50400,50699,toilet 2,poster area,9
50400,50699,toilet 2,sub convention d,1
50400,50699,toilet 3,south stairway (2nd floor),72
50700,50999,exhibition hall,main convention,1
50700,50999,exhibition hall,poster area,101
50700,50999,exhibition hall,south stairway (1st floor),2
50700,50999,exhibition hall,sub convention a,3
50700,50999,exhibition hall,sub convention b,3
50700,50999,exhibition hall,sub convention c,8
50700,50999,exhibition hall,sub convention d,14
50700,50999,north stairway (1st floor),poster area,1
50700,50999,north stairway (2nd floor),north stairway (1st floor),1
50700,50999,poster area,exhibition hall,1
50700,50999,poster area,sub convention a,57
50700,50999,poster area,sub convention b,131
50700,50999,poster area,sub convention c,139
50700,50999,poster area,sub convention d,62
50700,50999,poster area,toilet 1,2
50700,50999,rest area,south stairway (2nd floor),22
50700,50999,rest area,toilet 3,6
50700,50999,restaurant,south stairway (2nd floor),1
50700,50999,restaurant,toilet 3,5
50700,50999,room 2,poster area,3
50700,50999,room 3,poster area,3
50700,50999,room 4,toilet 2,1
50700,50999,south stairway (1st floor),poster area,110
50700,50999,south stairway (1st floor),south stairway (2nd floor),3
50700,50999,south stairway (1st floor),sub convention a,1
50700,50999,south stairway (1st floor),sub convention b,1
50700,50999,south stairway (1st floor),sub convention c,7
50700,50999,south stairway (1st floor),sub convention d,12
50700,50999,south stairway (1st floor),toilet 1,1
50700,50999,south stairway (1st floor),toilet 2,1
50700,50999,south stairway (2nd floor),room 6,1
50700,50999,south stairway (2nd floor),south stairway (1st floor),44
50700,50999,toilet 1,poster area,8
50700,50999,toilet 2,exhibition hall,1
50700,50999,toilet 2,poster area,15
50700,50999,toilet 2,south stairway (1st floor),1
50700,50999,toilet 2,sub convention b,1
50700,50999,toilet 2,sub convention d,3
50700,50999,toilet 3,north stairway (2nd floor),1
50700,50999,toilet 3,south stairway (2nd floor),20
51000,51299,exhibition hall,poster area,7
51000,51299,exhibition hall,sub convention c,1
51000,51299,exhibition hall,sub convention d,6
51000,51299,north stairway (1st floor),north stairway (2nd floor),1
51000,51299,north stairway (2nd floor),north stairway (1st floor),2
51000,51299,north stairway (2nd floor),toilet 3,1
51000,51299,poster area,exhibition hall,1
51000,51299,poster area,north stairway (1st floor),1
51000,51299,poster area,sub convention a,3
51000,51299,poster area,sub convention b,19
51000,51299,poster area,sub convention c,17
51000,51299,poster area,sub convention d,12
51000,51299,poster area,toilet 1,1
51000,51299,rest area,room 5,1
51000,51299,rest area,south stairway (2nd floor),22
51000,51299,rest area,toilet 3,2
51000,51299,restaurant,north stairway (2nd floor),2
51000,51299,restaurant,south stairway (2nd floor),1
51000,51299,restaurant,toilet 3,4
51000,51299,room 2,poster area,3
51000,51299,room 2,sub convention d,1
51000,51299,room 3,poster area,1
51000,51299,room 6,south stairway (2nd floor),1
51000,51299,south stairway (1st floor),exhibition hall,6
51000,51299,south stairway (1st floor),poster area,15
51000,51299,south stairway (1st floor),south stairway (2nd floor),3
51000,51299,south stairway (1st floor),sub convention b,1
51000,51299,south stairway (1st floor),sub convention c,1
51000,51299,south stairway (1st floor),sub convention d,8
51000,51299,south stairway (1st floor),toilet 1,2
51000,51299,south stairway (1st floor),toilet 2,1
51000,51299,south stairway (2nd floor),rest area,1
51000,51299,south stairway (2nd floor),south stairway (1st floor),33
51000,51299,south stairway (2nd floor),toilet 3,1
51000,51299,toilet 1,poster area,4
51000,51299,toilet 1,south stairway (1st floor),2
51000,51299,toilet 3,south stairway (2nd floor),9
51300,51599,exhibition hall,poster area,18
51300,51599,exhibition hall,sub convention d,2
51300,51599,main convention,toilet 2,1
51300,51599,north stairway (1st floor),main convention,1
51300,51599,north stairway (1st floor),poster area,3
51300,51599,north stairway (2nd floor),north stairway (1st floor),2
51300,51599,poster area,exhibition hall,2
51300,51599,poster area,sub convention b,21
51300,51599,poster area,sub convention c,19
51300,51599,poster area,sub convention d,15
51300,51599,rest area,south stairway (2nd floor),15
51300,51599,rest area,toilet 3,1
51300,51599,restaurant,north stairway (2nd floor),1
51300,51599,restaurant,south stairway (2nd floor),1
51300,51599,room 4,toilet 2,1
51300,51599,room 6,south stairway (2nd floor),1
51300,51599,south stairway (1st floor),exhibition hall,2
51300,51599,south stairway (1st floor),poster area,21
51300,51599,south stairway (1st floor),sub convention c,2
51300,51599,south stairway (1st floor),sub convention d,5
51300,51599,south stairway (1st floor),toilet 1,1
51300,51599,south stairway (1st floor),toilet 2,3
51300,51599,south stairway (2nd floor),room 6,1
51300,51599,south stairway (2nd floor),south stairway (1st floor),30
51300,51599,toilet 1,poster area,1
51300,51599,toilet 2,exhibition hall,1
51300,51599,toilet 2,sub convention d,1
51300,51599,toilet 3,north stairway (2nd floor),1
51300,51599,toilet 3,south stairway (2nd floor),11
51600,51899,exhibition hall,poster area,23
51600,51899,exhibition hall,sub convention b,1
51600,51899,exhibition hall,sub convention d,4
51600,51899,exhibition hall,toilet 2,1
51600,51899,north stairway (1st floor),north stairway (2nd floor),1
51600,51899,north stairway (2nd floor),toilet 3,1
51600,51899,poster area,exhibition hall,4
51600,51899,poster area,sub convention b,19
51600,51899,poster area,sub convention c,13
51600,51899,poster area,sub convention d,17
51600,51899,poster area,toilet 1,2
51600,51899,rest area,south stairway (2nd floor),13
51600,51899,rest area,toilet 3,1
51600,51899,restaurant,south stairway (2nd floor),1
51600,51899,room 2,north stairway (1st floor),1
51600,51899,room 2,poster area,1
51600,51899,room 2,toilet 1,1
51600,51899,room 4,toilet 1,1
51600,51899,south stairway (1st floor),exhibition hall,4
51600,51899,south stairway (1st floor),poster area,17
51600,51899,south stairway (1st floor),sub convention d,4
51600,51899,south stairway (2nd floor),south stairway (1st floor),25
51600,51899,sub convention a,poster area,1
51600,51899,toilet 1,poster area,5
51600,51899,toilet 2,poster area,4
51600,51899,toilet 3,south stairway (2nd floor),5
51900,52199,exhibition hall,poster area,24
51900,52199,exhibition hall,sub convention b,1
51900,52199,exhibition hall,sub convention d,3
51900,52199,north stairway (1st floor),poster area,1
51900,52199,north stairway (2nd floor),north stairway (1st floor),1
51900,52199,poster area,exhibition hall,4
51900,52199,poster area,sub convention b,17
51900,52199,poster area,sub convention c,11
51900,52199,poster area,sub convention d,14
51900,52199,poster area,toilet 1,3
51900,52199,rest area,south stairway (2nd floor),12
51900,52199,rest area,toilet 3,5
51900,52199,room 2,north stairway (1st floor),1
51900,52199,room 2,toilet 1,1
51900,52199,south stairway (1st floor),exhibition hall,9
51900,52199,south stairway (1st floor),poster area,9
51900,52199,south stairway (1st floor),sub convention b,1
51900,52199,south stairway (1st floor),sub convention d,2
51900,52199,south stairway (1st floor),toilet 1,2
51900,52199,south stairway (1st floor),toilet 2,1
51900,52199,south stairway (2nd floor),south stairway (1st floor),20
51900,52199,toilet 1,poster area,4
51900,52199,toilet 2,poster area,4
51900,52199,toilet 3,north stairway (2nd floor),1
51900,52199,toilet 3,south stairway (2nd floor),3
52200,52499,exhibition hall,poster area,13
52200,52499,exhibition hall,sub convention b,1
52200,52499,exhibition hall,sub convention d,2
52200,52499,north stairway (1st floor),north stairway (2nd floor),1
52200,52499,north stairway (1st floor),poster area,1
52200,52499,north stairway (2nd floor),north stairway (1st floor),1
52200,52499,north stairway (2nd floor),toilet 3,1
52200,52499,poster area,exhibition hall,3
52200,52499,poster area,sub convention b,8
52200,52499,poster area,sub convention c,6
52200,52499,poster area,sub convention d,13
52200,52499,rest area,south stairway (2nd floor),6
52200,52499,rest area,toilet 3,1
52200,52499,south stairway (1st floor),exhibition hall,4
52200,52499,south stairway (1st floor),poster area,6
52200,52499,south stairway (1st floor),sub convention d,3
52200,52499,south stairway (1st floor),toilet 2,2
52200,52499,south stairway (2nd floor),south stairway (1st floor),14
52200,52499,toilet 1,poster area,2
52200,52499,toilet 2,poster area,1
52200,52499,toilet 3,north stairway (2nd floor),1
52200,52499,toilet 3,south stairway (2nd floor),4
52500,52799,exhibition hall,poster area,19
52500,52799,exhibition hall,sub convention c,1
52500,52799,exhibition hall,sub convention d,3
52500,52799,exhibition hall,toilet 2,2
52500,52799,poster area,sub convention b,8
52500,52799,poster area,sub convention c,7
52500,52799,poster area,sub convention d,9
52500,52799,poster area,toilet 1,1
52500,52799,rest area,south stairway (2nd floor),5
52500,52799,rest area,toilet 3,2
52500,52799,room 2,poster area,2
52500,52799,south stairway (1st floor),poster area,5
52500,52799,south stairway (1st floor),south stairway (2nd floor),2
52500,52799,south stairway (1st floor),sub convention d,1
52500,52799,south stairway (1st floor),toilet 1,1
52500,52799,south stairway (1st floor),toilet 2,1
52500,52799,south stairway (2nd floor),south stairway (1st floor),6
52500,52799,south stairway (2nd floor),toilet 3,1
52500,52799,toilet 1,poster area,4
52500,52799,toilet 1,south stairway (1st floor),1
52500,52799,toilet 3,south stairway (2nd floor),1
52800,53099,exhibition hall,poster area,11
52800,53099,exhibition hall,south stairway (1st floor),1
52800,53099,exhibition hall,sub convention d,1
52800,53099,exhibition hall,toilet 2,2
52800,53099,poster area,south stairway (1st floor),1
52800,53099,poster area,sub convention b,9
52800,53099,poster area,sub convention c,7
52800,53099,poster area,sub convention d,6
52800,53099,poster area,toilet 1,5
52800,53099,rest area,south stairway (2nd floor),5
52800,53099,room 2,poster area,1
52800,53099,room 2,toilet 1,1
52800,53099,room 3,toilet 2,1
52800,53099,room 6,south stairway (2nd floor),1
52800,53099,south stairway (1st floor),exhibition hall,3
52800,53099,south stairway (1st floor),poster area,3
52800,53099,south stairway (1st floor),south stairway (2nd floor),3
52800,53099,south stairway (1st floor),sub convention c,1
52800,53099,south stairway (1st floor),sub convention d,2
52800,53099,south stairway (1st floor),toilet 2,1
52800,53099,south stairway (2nd floor),rest area,1
52800,53099,south stairway (2nd floor),room 6,1
52800,53099,south stairway (2nd floor),south stairway (1st floor),13
52800,53099,toilet 1,poster area,3
52800,53099,toilet 2,poster area,3
52800,53099,toilet 2,sub convention d,1
52800,53099,toilet 3,south stairway (2nd floor),4
53100,53399,exhibition hall,poster area,7
53100,53399,exhibition hall,south stairway (1st floor),1
53100,53399,exhibition hall,toilet 2,2
53100,53399,poster area,exhibition hall,1
53100,53399,poster area,room 3,1
53100,53399,poster area,sub convention b,5
53100,53399,poster area,sub convention c,4
53100,53399,poster area,sub convention d,4
53100,53399,poster area,toilet 1,3
53100,53399,rest area,south stairway (2nd floor),4
53100,53399,rest area,toilet 3,3
53100,53399,room 2,toilet 1,1
53100,53399,room 3,exhibition hall,1
53100,53399,south stairway (1st floor),exhibition hall,3
53100,53399,south stairway (1st floor),poster area,1
53100,53399,south stairway (1st floor),south stairway (2nd floor),1
53100,53399,south stairway (1st floor),sub convention b,1
53100,53399,south stairway (1st floor),sub convention d,3
53100,53399,south stairway (2nd floor),south stairway (1st floor),6
53100,53399,south stairway (2nd floor),toilet 3,1
53100,53399,sub convention a,poster area,1
53100,53399,sub convention a,sub convention c,1
53100,53399,toilet 1,exhibition hall,1
53100,53399,toilet 1,poster area,6
53100,53399,toilet 1,room 3,1
53100,53399,toilet 2,poster area,3
53100,53399,toilet 2,sub convention b,1
53100,53399,toilet 2,sub convention d,2
53100,53399,toilet 3,south stairway (2nd floor),1
53400,53699,exhibition hall,poster area,8
53400,53699,exhibition hall,sub convention d,2
53400,53699,exhibition hall,toilet 2,2
53400,53699,north stairway (1st floor),north stairway (2nd floor),1
53400,53699,north stairway (2nd floor),toilet 3,1
53400,53699,poster area,exhibition hall,6
53400,53699,poster area,south stairway (1st floor),1
53400,53699,poster area,sub convention b,4
53400,53699,poster area,sub convention c,2
53400,53699,poster area,sub convention d,3
53400,53699,poster area,toilet 1,7
53400,53699,rest area,south stairway (2nd floor),2
53400,53699,rest area,toilet 3,4
53400,53699,room 2,north stairway (1st floor),1
53400,53699,room 2,poster area,1
53400,53699,room 2,toilet 1,1
53400,53699,room 3,exhibition hall,3
53400,53699,room 3,poster area,1
53400,53699,room 3,south stairway (1st floor),1
53400,53699,south stairway (1st floor),exhibition hall,1
53400,53699,south stairway (1st floor),poster area,1
53400,53699,south stairway (1st floor),south stairway (2nd floor),3
53400,53699,south stairway (1st floor),sub convention d,1
53400,53699,south stairway (1st floor),toilet 2,2
53400,53699,south stairway (2nd floor),south stairway (1st floor),6
53400,53699,sub convention a,poster area,6
53400,53699,sub convention a,sub convention c,1
53400,53699,toilet 1,poster area,5
53400,53699,toilet 2,poster area,2
53400,53699,toilet 3,south stairway (2nd floor),4
53700,53999,exhibition hall,poster area,8
53700,53999,exhibition hall,south stairway (1st floor),1
53700,53999,exhibition hall,toilet 2,3
53700,53999,north stairway (1st floor),north stairway (2nd floor),1
53700,53999,north stairway (1st floor),poster area,1
53700,53999,north stairway (2nd floor),north stairway (1st floor),1
53700,53999,north stairway (2nd floor),toilet 3,1
53700,53999,poster area,exhibition hall,2
53700,53999,poster area,room 1,1
53700,53999,poster area,room 2,1
53700,53999,poster area,room 3,1
53700,53999,poster area,south stairway (1st floor),7
53700,53999,poster area,sub convention b,12
53700,53999,poster area,sub convention c,6
53700,53999,poster area,sub convention d,5
53700,53999,poster area,toilet 1,31
53700,53999,poster area,toilet 2,3
53700,53999,rest area,south stairway (2nd floor),2
53700,53999,rest area,toilet 3,2
53700,53999,room 2,poster area,1
53700,53999,room 2,toilet 1,1
53700,53999,room 2,toilet 2,1
53700,53999,room 3,exhibition hall,2
53700,53999,south stairway (1st floor),exhibition hall,2
53700,53999,south stairway (1st floor),poster area,4
53700,53999,south stairway (1st floor),south stairway (2nd floor),7
53700,53999,south stairway (1st floor),toilet 2,1
53700,53999,south stairway (2nd floor),rest area,1
53700,53999,south stairway (2nd floor),south stairway (1st floor),7
53700,53999,south stairway (2nd floor),toilet 3,3
53700,53999,sub convention a,north stairway (1st floor),1
53700,53999,sub convention a,poster area,71
53700,53999,sub convention a,sub convention c,8
53700,53999,sub convention d,poster area,1
53700,53999,toilet 1,exhibition hall,1
53700,53999,toilet 1,poster area,14
53700,53999,toilet 1,room 3,1
53700,53999,toilet 2,poster area,2
53700,53999,toilet 2,sub convention c,1
53700,53999,toilet 3,north stairway (2nd floor),1
53700,53999,toilet 3,south stairway (2nd floor),4
54000,54299,exhibition hall,poster area,2
54000,54299,exhibition hall,room 1,29
54000,54299,exhibition hall,south stairway (1st floor),3
54000,54299,exhibition hall,toilet 2,4
54000,54299,north stairway (1st floor),north stairway (2nd floor),2
54000,54299,north stairway (2nd floor),toilet 3,2
54000,54299,poster area,exhibition hall,1
54000,54299,poster area,room 1,18
54000,54299,poster area,room 2,3
54000,54299,poster area,south stairway (1st floor),12
54000,54299,poster area,sub convention b,24
54000,54299,poster area,sub convention c,6
54000,54299,poster area,sub convention d,4
54000,54299,poster area,toilet 1,54
54000,54299,poster area,toilet 2,12
54000,54299,rest area,south stairway (2nd floor),6
54000,54299,rest area,toilet 3,2
54000,54299,room 2,room 1,14
54000,54299,room 3,exhibition hall,1
54000,54299,room 3,poster area,1
54000,54299,room 3,south stairway (1st floor),1
54000,54299,room 5,south stairway (2nd floor),96
54000,54299,south stairway (1st floor),poster area,3
54000,54299,south stairway (1st floor),room 1,101
54000,54299,south stairway (1st floor),south stairway (2nd floor),16
54000,54299,south stairway (1st floor),sub convention c,1
54000,54299,south stairway (1st floor),sub convention d,1
54000,54299,south stairway (1st floor),toilet 1,2
54000,54299,south stairway (2nd floor),south stairway (1st floor),114
54000,54299,south stairway (2nd floor),toilet 3,13
54000,54299,sub convention a,north stairway (1st floor),2
54000,54299,sub convention a,poster area,116
54000,54299,sub convention a,south stairway (1st floor),1
54000,54299,sub convention a,sub convention b,34
54000,54299,sub convention a,sub convention c,14
54000,54299,sub convention d,poster area,1
54000,54299,toilet 1,exhibition hall,1
54000,54299,toilet 1,poster area,39
54000,54299,toilet 1,room 1,4
54000,54299,toilet 1,room 2,4
54000,54299,toilet 2,poster area,5
54000,54299,toilet 2,room 1,2
54000,54299,toilet 2,sub convention d,2
54000,54299,toilet 3,north stairway (2nd floor),1
54000,54299,toilet 3,south stairway (2nd floor),7
54300,54599,exhibition hall,poster area,5
54300,54599,exhibition hall,south stairway (1st floor),2
54300,54599,exhibition hall,sub convention b,1
54300,54599,exhibition hall,toilet 1,2
54300,54599,exhibition hall,toilet 2,2
54300,54599,north stairway (1st floor),north stairway (2nd floor),2
54300,54599,north stairway (1st floor),poster area,2
54300,54599,north stairway (2nd floor),north stairway (1st floor),2
54300,54599,north stairway (2nd floor),toilet 3,1
54300,54599,poster area,exhibition hall,6
54300,54599,poster area,north stairway (1st floor),2
54300,54599,poster area,room 1,1
54300,54599,poster area,room 3,3
54300,54599,poster area,room 4,1
54300,54599,poster area,south stairway (1st floor),5
54300,54599,poster area,sub convention b,47
54300,54599,poster area,sub convention c,7
54300,54599,poster area,sub convention d,1
54300,54599,poster area,toilet 1,30
54300,54599,poster area,toilet 2,6
54300,54599,room 1,poster area,8
54300,54599,room 1,toilet 1,3
54300,54599,room 2,room 1,3
54300,54599,room 2,toilet 1,2
54300,54599,room 3,exhibition hall,4
54300,54599,room 3,toilet 2,1
54300,54599,south stairway (1st floor),exhibition hall,3
54300,54599,south stairway (1st floor),poster area,14
54300,54599,south stairway (1st floor),room 3,1
54300,54599,south stairway (1st floor),south stairway (2nd floor),13
54300,54599,south stairway (1st floor),sub convention b,1
54300,54599,south stairway (1st floor),toilet 1,3
54300,54599,south stairway (1st floor),toilet 2,2
54300,54599,south stairway (2nd floor),south stairway (1st floor),11
54300,54599,south stairway (2nd floor),toilet 3,10
54300,54599,sub convention a,poster area,12
54300,54599,sub convention a,sub convention b,23
54300,54599,sub convention b,poster area,1
54300,54599,sub convention c,poster area,3
54300,54599,sub convention d,poster area,2
54300,54599,sub convention d,south stairway (1st floor),1
54300,54599,toilet 1,exhibition hall,1
54300,54599,toilet 1,poster area,46
54300,54599,toilet 1,room 2,1
54300,54599,toilet 2,poster area,9
54300,54599,toilet 2,room 1,2
54300,54599,toilet 2,room 3,1
54300,54599,toilet 3,north stairway (2nd floor),1
54300,54599,toilet 3,south stairway (2nd floor),11
54600,54899,exhibition hall,south stairway (1st floor),1
54600,54899,exhibition hall,toilet 2,2
54600,54899,north stairway (1st floor),main convention,1
54600,54899,north stairway (1st floor),north stairway (2nd floor),2
54600,54899,north stairway (2nd floor),north stairway (1st floor),2
54600,54899,north stairway (2nd floor),toilet 3,3
54600,54899,poster area,exhibition hall,9
54600,54899,poster area,room 4,1
54600,54899,poster area,south stairway (1st floor),10
54600,54899,poster area,sub convention b,41
54600,54899,poster area,sub convention c,6
54600,54899,poster area,sub convention d,4
54600,54899,poster area,toilet 1,17
54600,54899,poster area,toilet 2,1
54600,54899,rest area,south stairway (2nd floor),1
54600,54899,room 1,north stairway (1st floor),2
54600,54899,room 1,poster area,26
54600,54899,room 1,room 2,5
54600,54899,room 1,south stairway (1st floor),16
54600,54899,room 1,toilet 1,94
54600,54899,room 1,toilet 2,13
54600,54899,room 3,south stairway (1st floor),1
54600,54899,south stairway (1st floor),exhibition hall,4
54600,54899,south stairway (1st floor),poster area,8
54600,54899,south stairway (1st floor),room 3,1
54600,54899,south stairway (1st floor),south stairway (2nd floor),34
54600,54899,south stairway (1st floor),sub convention c,1
54600,54899,south stairway (1st floor),toilet 1,1
54600,54899,south stairway (1st floor),toilet 2,1
54600,54899,south stairway (2nd floor),rest area,10
54600,54899,south stairway (2nd floor),south stairway (1st floor),14
54600,54899,south stairway (2nd floor),toilet 3,15
54600,54899,sub convention a,poster area,3
54600,54899,sub convention b,poster area,2
54600,54899,sub convention d,poster area,2
54600,54899,toilet 1,exhibition hall,3
54600,54899,toilet 1,poster area,37
54600,54899,toilet 1,room 3,1
54600,54899,toilet 1,south stairway (1st floor),8
54600,54899,toilet 2,exhibition hall,3
54600,54899,toilet 2,poster area,11
54600,54899,toilet 2,sub convention c,1
54600,54899,toilet 3,north stairway (2nd floor),2
54600,54899,toilet 3,south stairway (2nd floor),13
54900,55199,exhibition hall,poster area,5
54900,55199,exhibition hall,toilet 2,5
54900,55199,main convention,room 3,1
54900,55199,north stairway (1st floor),room 2,1
54900,55199,north stairway (2nd floor),north stairway (1st floor),2
54900,55199,poster area,exhibition hall,4
54900,55199,poster area,south stairway (1st floor),7
54900,55199,poster area,sub convention a,84
54900,55199,poster area,sub convention b,5
54900,55199,poster area,sub convention c,2
54900,55199,poster area,sub convention d,3
54900,55199,poster area,toilet 1,11
54900,55199,poster area,toilet 2,3
54900,55199,rest area,south stairway (2nd floor),2
54900,55199,room 1,poster area,1
54900,55199,room 1,toilet 1,1
54900,55199,room 1,toilet 2,4
54900,55199,room 2,poster area,9
54900,55199,room 3,exhibition hall,2
54900,55199,room 4,poster area,2
54900,55199,south stairway (1st floor),exhibition hall,2
54900,55199,south stairway (1st floor),poster area,4
54900,55199,south stairway (1st floor),south stairway (2nd floor),14
54900,55199,south stairway (1st floor),sub convention a,1
54900,55199,south stairway (2nd floor),rest area,3
54900,55199,south stairway (2nd floor),south stairway (1st floor),11
54900,55199,south stairway (2nd floor),toilet 3,13
